market|ZoneName|network|broadcastday|broadcastweek|quarterhrcode|CostPer1KHHImp|HHImp|C25Imp|C611Imp|M1220Imp|M2134Imp|M3454Imp|M55PlusImp|W1220Imp|W2134Imp|W3454Imp|W55PlusImp
Atlanta|Clayton GA|CNN|2014-09-30|40|1700|21|525|8|2|34|45|95|35|45|08|45|05
Atlanta|Clayton GA|CNN|2014-09-30|40|1715|22|3850|5|8|97|385|97|329|5|35|325|355
Atlanta|Clayton GA|CNN|2014-09-30|40|1730|25|3550|5|38|335|389|397|329|5|35|825|355
Atlanta|Clayton GA|CNN|2014-09-30|40|1745|1|3250|5|38|335|389|397|335|5|35|855|855
Atlanta|Clayton GA|CNN|2014-09-30|40|1800|2|8250|5|38|235|589|397|374|5|35|555|555
Atlanta|Clayton GA|CNN|2014-09-30|40|1815|3|8349|3|2|832|795|383|045|32|50|850|045
Atlanta|Clayton GA|CNN|2014-09-30|40|1830|4|425|8|2|54|97|335|25|47|04|47|74
Atlanta|Clayton GA|CNN|2014-09-30|40|1845|5|425|8|2|54|95|355|25|45|08|49|75
Atlanta|Clayton GA|CNN|2014-09-30|40|1900|6|525|8|2|34|45|95|35|45|08|45|05
Atlanta|Clayton GA|CNN|2014-09-30|40|1915|8|8349|3|2|832|795|383|045|32|50|850|045
Atlanta|Clayton GA|CNN|2014-09-30|40|1930|9|425|8|2|54|97|335|25|47|04|47|74
Atlanta|Clayton GA|CNN|2014-09-30|40|1945|11|425|8|2|54|95|355|25|45|08|49|75
Atlanta|Clayton GA|CNN|2014-09-30|40|2000|12|525|8|2|34|45|95|35|45|08|45|05
Atlanta|Clayton GA|CNN|2014-09-30|40|2115|13|3850|5|8|97|385|97|329|5|35|325|355
Atlanta|Clayton GA|CNN|2014-09-30|40|2130|14|3550|5|38|335|389|397|329|5|35|825|355
Atlanta|Clayton GA|CNN|2014-09-30|40|2145|15|3250|5|38|335|389|397|335|5|35|855|855
Atlanta|Clayton GA|CNN|2014-09-30|40|2200|16|8250|5|38|235|589|397|374|5|35|555|555
Atlanta|Clayton GA|CNN|2014-09-30|40|2215|1|8349|3|2|832|795|383|045|32|50|850|045
Atlanta|Clayton GA|CNN|2014-09-30|40|2230|2|425|8|2|54|97|335|25|47|04|47|74
Atlanta|Clayton GA|CNN|2014-09-30|40|2245|3|425|8|2|54|95|355|25|45|08|49|75
Atlanta|Clayton GA|CNN|2014-09-30|40|2300|4|525|8|2|34|45|95|35|45|08|45|05
Atlanta|Clayton GA|CNN|2014-09-30|40|2315|5|8349|3|2|832|795|383|045|32|50|850|045
Atlanta|Clayton GA|CNN|2014-09-30|40|2330|6|425|8|2|54|97|335|25|47|04|47|74
Atlanta|Clayton GA|CNN|2014-09-30|40|2345|8|425|8|2|54|95|355|25|45|08|49|75
Atlanta|Clayton GA|CNN|2014-09-30|40|0000|9|525|8|2|34|45|95|35|45|08|45|05
Atlanta|Clayton GA|CNN|2014-09-29|40|0515|11|3150|5|1|98|315|98|329|5|35|325|355
Atlanta|Clayton GA|CNN|2014-09-29|40|0530|12|3550|5|31|335|319|398|329|5|35|125|355
Atlanta|Clayton GA|CNN|2014-09-29|40|0545|13|3250|5|31|335|319|398|335|5|35|155|155
Atlanta|Clayton GA|CNN|2014-09-29|40|0600|14|1250|5|31|235|519|398|384|5|35|555|555
Atlanta|Clayton GA|CNN|2014-09-29|40|0615|15|1349|3|2|132|895|313|045|32|50|150|045
Atlanta|Clayton GA|CNN|2014-09-29|40|0630|16|425|1|2|54|98|335|25|48|04|48|84
Atlanta|Clayton GA|CNN|2014-09-29|40|0645|13|425|1|2|54|95|355|25|45|01|49|85
Atlanta|Clayton GA|CNN|2014-09-29|40|0700|14|525|1|2|34|45|95|35|45|01|45|05
Atlanta|Clayton GA|CNN|2014-09-29|40|0715|12|3150|5|1|98|315|98|329|5|35|325|355
Atlanta|Clayton GA|CNN|2014-09-29|40|0730|11|3550|5|31|335|319|398|329|5|35|125|355
Atlanta|Clayton GA|CNN|2014-09-29|40|0745|10|3250|5|31|335|319|398|335|5|35|155|155
Atlanta|Clayton GA|CNN|2014-09-29|40|0800|9|1250|5|31|235|519|398|384|5|35|555|555
Atlanta|Clayton GA|CNN|2014-09-29|40|0815|8|1349|3|2|132|895|313|045|32|50|150|045
Atlanta|Clayton GA|CNN|2014-09-29|40|0830|7|425|1|2|54|98|335|25|48|04|48|84
Atlanta|Clayton GA|CNN|2014-09-29|40|0845|6|425|1|2|54|95|355|25|45|01|49|85
Atlanta|Clayton GA|CNN|2014-09-29|40|0900|5|525|1|2|34|45|95|35|45|01|45|05
Atlanta|Clayton GA|CNN|2014-09-29|40|0915|4|3150|5|1|98|315|98|329|5|35|325|355
Atlanta|Clayton GA|CNN|2014-09-29|40|0930|3|3550|5|31|335|319|398|329|5|35|125|355
Atlanta|Clayton GA|CNN|2014-09-29|40|0945|2|3250|5|31|335|319|398|335|5|35|155|155
Atlanta|Clayton GA|CNN|2014-09-29|40|1000|1|1250|5|31|235|519|398|384|5|35|555|555
Atlanta|Clayton GA|CNN|2014-09-29|40|1015|11|1349|3|2|132|895|313|045|32|50|150|045
Atlanta|Clayton GA|CNN|2014-09-29|40|1030|12|425|1|2|54|98|335|25|48|04|48|84
Atlanta|Clayton GA|CNN|2014-09-29|40|1045|13|425|1|2|54|95|355|25|45|01|49|85
Atlanta|Clayton GA|CNN|2014-09-29|40|1100|14|525|1|2|34|45|95|35|45|01|45|05
Atlanta|Clayton GA|CNN|2014-09-29|40|1115|17|3150|5|1|98|315|98|329|5|35|325|355
Atlanta|Clayton GA|CNN|2014-09-29|40|1130|21|3550|5|31|335|319|398|329|5|35|125|355
Atlanta|Clayton GA|CNN|2014-09-29|40|1145|22|3250|5|31|335|319|398|335|5|35|155|155
Atlanta|Clayton GA|CNN|2014-09-29|40|1200|25|1250|5|31|235|519|398|384|5|35|555|555
Atlanta|Clayton GA|CNN|2014-09-29|40|1215|1|1349|3|2|132|895|313|045|32|50|150|045
Atlanta|Clayton GA|CNN|2014-09-29|40|1230|2|425|1|2|54|98|335|25|48|04|48|84
Atlanta|Clayton GA|CNN|2014-09-29|40|1245|3|425|1|2|54|95|355|25|45|01|49|85
Atlanta|Clayton GA|CNN|2014-09-29|40|1300|4|525|1|2|34|45|95|35|45|01|45|05
Atlanta|Clayton GA|CNN|2014-09-29|40|1315|5|1349|3|2|132|895|313|045|32|50|150|045
Atlanta|Clayton GA|CNN|2014-09-29|40|1330|6|425|1|2|54|98|335|25|48|04|48|84
Atlanta|Clayton GA|CNN|2014-09-29|40|1345|8|425|1|2|54|95|355|25|45|01|49|85
Atlanta|Clayton GA|CNN|2014-09-29|40|1400|9|525|1|2|34|45|95|35|45|01|45|05
Atlanta|Clayton GA|CNN|2014-09-29|40|1415|11|3150|5|1|98|315|98|329|5|35|325|355
Atlanta|Clayton GA|CNN|2014-09-29|40|1430|12|3550|5|31|335|319|398|329|5|35|125|355
Atlanta|Clayton GA|CNN|2014-09-29|40|1445|13|3250|5|31|335|319|398|335|5|35|155|155
Atlanta|Clayton GA|CNN|2014-09-29|40|1500|14|1250|5|31|235|519|398|384|5|35|555|555
Atlanta|Clayton GA|CNN|2014-09-29|40|1515|15|1349|3|2|132|895|313|045|32|50|150|045
Atlanta|Clayton GA|CNN|2014-09-29|40|1530|16|425|1|2|54|98|335|25|48|04|48|84
Atlanta|Clayton GA|CNN|2014-09-29|40|1545|1|425|1|2|54|95|355|25|45|01|49|85
Atlanta|Clayton GA|CNN|2014-09-29|40|1600|2|525|1|2|34|45|95|35|45|01|45|05
Atlanta|Clayton GA|CNN|2014-09-29|40|1615|3|1349|3|2|132|895|313|045|32|50|150|045
Atlanta|Clayton GA|CNN|2014-09-29|40|1630|4|425|1|2|54|98|335|25|48|04|48|84
Atlanta|Clayton GA|CNN|2014-09-29|40|1645|5|425|1|2|54|95|355|25|45|01|49|85
Atlanta|Clayton GA|CNN|2014-09-29|40|1700|6|525|1|2|34|45|95|35|45|01|45|05
Atlanta|Clayton GA|CNN|2014-09-29|40|1715|8|3150|5|1|98|315|98|329|5|35|325|355
Atlanta|Clayton GA|CNN|2014-09-29|40|1730|9|3550|5|31|335|319|398|329|5|35|125|355
Atlanta|Clayton GA|CNN|2014-09-29|40|1745|11|3250|5|31|335|319|398|335|5|35|155|155
Atlanta|Clayton GA|CNN|2014-09-29|40|1800|12|1250|5|31|235|519|398|384|5|35|555|555
Atlanta|Clayton GA|CNN|2014-09-29|40|1815|13|1349|3|2|132|895|313|045|32|50|150|045
Atlanta|Clayton GA|CNN|2014-09-29|40|1830|14|425|1|2|54|98|335|25|48|04|48|84
Atlanta|Clayton GA|CNN|2014-09-29|40|1845|15|425|1|2|54|95|355|25|45|01|49|85
Atlanta|Clayton GA|CNN|2014-09-29|40|1900|16|525|1|2|34|45|95|35|45|01|45|05
Atlanta|Clayton GA|CNN|2014-09-29|40|1915|13|1349|3|2|132|895|313|045|32|50|150|045
Atlanta|Clayton GA|CNN|2014-09-29|40|1930|14|425|1|2|54|98|335|25|48|04|48|84
Atlanta|Clayton GA|CNN|2014-09-29|40|1945|12|425|1|2|54|95|355|25|45|01|49|85
Atlanta|Clayton GA|CNN|2014-09-29|40|2000|11|525|1|2|34|45|95|35|45|01|45|05
Atlanta|Clayton GA|CNN|2014-09-29|40|2115|10|3150|5|1|98|315|98|329|5|35|325|355
Atlanta|Clayton GA|CNN|2014-09-29|40|2130|9|3550|5|31|335|319|398|329|5|35|125|355
Atlanta|Clayton GA|CNN|2014-09-29|40|2145|8|3250|5|31|335|319|398|335|5|35|155|155
Atlanta|Clayton GA|CNN|2014-09-29|40|2200|7|1250|5|31|235|519|398|384|5|35|555|555
Atlanta|Clayton GA|CNN|2014-09-29|40|2215|6|1349|3|2|132|895|313|045|32|50|150|045
Atlanta|Clayton GA|CNN|2014-09-29|40|2230|5|425|1|2|54|98|335|25|48|04|48|84
Atlanta|Clayton GA|CNN|2014-09-29|40|2245|4|425|1|2|54|95|355|25|45|01|49|85
Atlanta|Clayton GA|CNN|2014-09-29|40|2300|3|525|1|2|34|45|95|35|45|01|45|05
Atlanta|Clayton GA|CNN|2014-09-29|40|2315|2|1349|3|2|132|895|313|045|32|50|150|045
Atlanta|Clayton GA|CNN|2014-09-29|40|2330|1|425|1|2|54|98|335|25|48|04|48|84
Atlanta|Clayton GA|CNN|2014-09-29|40|2345|11|425|1|2|54|95|355|25|45|01|49|85
Atlanta|Clayton GA|CNN|2014-09-29|40|0000|12|525|1|2|34|45|95|35|45|01|45|05
Atlanta|Clayton GA|CNN|2014-10-01|40|0515|13|1256|0|2|98|120|98|349|5|30|145|305
Atlanta|Clayton GA|CNN|2014-10-01|40|0530|14|1556|0|12|130|129|198|349|5|30|245|305
Atlanta|Clayton GA|CNN|2014-10-01|40|0545|17|1456|0|12|130|129|198|335|5|30|205|255
Atlanta|Clayton GA|CNN|2014-10-01|40|0600|21|2456|0|12|430|529|198|387|5|30|505|555
Atlanta|Clayton GA|CNN|2014-10-01|40|0615|22|2179|1|4|234|890|123|675|34|56|256|670
Atlanta|Clayton GA|CNN|2014-10-01|40|0630|25|745|2|4|57|98|110|45|78|67|78|87
Atlanta|Clayton GA|CNN|2014-10-01|40|0645|1|740|2|4|57|90|100|40|75|62|79|80
Atlanta|Clayton GA|CNN|2014-10-01|40|0700|2|540|2|4|37|70|90|35|75|62|70|60
Atlanta|Clayton GA|CNN|2014-10-01|40|0715|3|1256|0|2|98|120|98|349|5|30|145|305
Atlanta|Clayton GA|CNN|2014-10-01|40|0730|4|1556|0|12|130|129|198|349|5|30|245|305
Atlanta|Clayton GA|CNN|2014-10-01|40|0745|5|1456|0|12|130|129|198|335|5|30|205|255
Atlanta|Clayton GA|CNN|2014-10-01|40|0800|6|2456|0|12|430|529|198|387|5|30|505|555
Atlanta|Clayton GA|CNN|2014-10-01|40|0815|8|2179|1|4|234|890|123|675|34|56|256|670
Atlanta|Clayton GA|CNN|2014-10-01|40|0830|9|745|2|4|57|98|110|45|78|67|78|87
Atlanta|Clayton GA|CNN|2014-10-01|40|0845|11|740|2|4|57|90|100|40|75|62|79|80
Atlanta|Clayton GA|CNN|2014-10-01|40|0900|12|540|2|4|37|70|90|35|75|62|70|60
Atlanta|Clayton GA|CNN|2014-10-01|40|0915|13|1256|0|2|98|120|98|349|5|30|145|305
Atlanta|Clayton GA|CNN|2014-10-01|40|0930|14|1556|0|12|130|129|198|349|5|30|245|305
Atlanta|Clayton GA|CNN|2014-10-01|40|0945|15|1456|0|12|130|129|198|335|5|30|205|255
Atlanta|Clayton GA|CNN|2014-10-01|40|1000|16|2456|0|12|430|529|198|387|5|30|505|555
Atlanta|Clayton GA|CNN|2014-10-01|40|1015|1|2179|1|4|234|890|123|675|34|56|256|670
Atlanta|Clayton GA|CNN|2014-10-01|40|1030|2|745|2|4|57|98|110|45|78|67|78|87
Atlanta|Clayton GA|CNN|2014-10-01|40|1045|3|740|2|4|57|90|100|40|75|62|79|80
Atlanta|Clayton GA|CNN|2014-10-01|40|1100|4|540|2|4|37|70|90|35|75|62|70|60
Atlanta|Clayton GA|CNN|2014-10-01|40|1115|5|1256|0|2|98|120|98|349|5|30|145|305
Atlanta|Clayton GA|CNN|2014-10-01|40|1130|6|1556|0|12|130|129|198|349|5|30|245|305
Atlanta|Clayton GA|CNN|2014-10-01|40|1145|8|1456|0|12|130|129|198|335|5|30|205|255
Atlanta|Clayton GA|CNN|2014-10-01|40|1200|9|2456|0|12|430|529|198|387|5|30|505|555
Atlanta|Clayton GA|CNN|2014-10-01|40|1215|11|2179|1|4|234|890|123|675|34|56|256|670
Atlanta|Clayton GA|CNN|2014-10-01|40|1230|12|745|2|4|57|98|110|45|78|67|78|87
Atlanta|Clayton GA|CNN|2014-10-01|40|1245|13|740|2|4|57|90|100|40|75|62|79|80
Atlanta|Clayton GA|CNN|2014-10-01|40|1300|14|540|2|4|37|70|90|35|75|62|70|60
Atlanta|Clayton GA|CNN|2014-10-01|40|1315|15|2179|1|4|234|890|123|675|34|56|256|670
Atlanta|Clayton GA|CNN|2014-10-01|40|1330|16|745|2|4|57|98|110|45|78|67|78|87
Atlanta|Clayton GA|CNN|2014-10-01|40|1345|13|740|2|4|57|90|100|40|75|62|79|80
Atlanta|Clayton GA|CNN|2014-10-01|40|1400|14|540|2|4|37|70|90|35|75|62|70|60
Atlanta|Clayton GA|CNN|2014-10-01|40|1415|12|1256|0|2|98|120|98|349|5|30|145|305
Atlanta|Clayton GA|CNN|2014-10-01|40|1430|11|1556|0|12|130|129|198|349|5|30|245|305
Atlanta|Clayton GA|CNN|2014-10-01|40|1445|10|1456|0|12|130|129|198|335|5|30|205|255
Atlanta|Clayton GA|CNN|2014-10-01|40|1500|9|2456|0|12|430|529|198|387|5|30|505|555
Atlanta|Clayton GA|CNN|2014-10-01|40|1515|8|2179|1|4|234|890|123|675|34|56|256|670
Atlanta|Clayton GA|CNN|2014-10-01|40|1530|7|745|2|4|57|98|110|45|78|67|78|87
Atlanta|Clayton GA|CNN|2014-10-01|40|1545|6|740|2|4|57|90|100|40|75|62|79|80
Atlanta|Clayton GA|CNN|2014-10-01|40|1600|5|540|2|4|37|70|90|35|75|62|70|60
Atlanta|Clayton GA|CNN|2014-10-01|40|1615|4|2179|1|4|234|890|123|675|34|56|256|670
Atlanta|Clayton GA|CNN|2014-10-01|40|1630|3|745|2|4|57|98|110|45|78|67|78|87
Atlanta|Clayton GA|CNN|2014-10-01|40|1645|2|740|2|4|57|90|100|40|75|62|79|80
Atlanta|Clayton GA|CNN|2014-10-01|40|1700|1|540|2|4|37|70|90|35|75|62|70|60
Atlanta|Clayton GA|CNN|2014-10-01|40|1715|11|1256|0|2|98|120|98|349|5|30|145|305
Atlanta|Clayton GA|CNN|2014-10-01|40|1730|12|1556|0|12|130|129|198|349|5|30|245|305
Atlanta|Clayton GA|CNN|2014-10-01|40|1745|13|1456|0|12|130|129|198|335|5|30|205|255
Atlanta|Clayton GA|CNN|2014-10-01|40|1800|14|2456|0|12|430|529|198|387|5|30|505|555
Atlanta|Clayton GA|CNN|2014-10-01|40|1815|17|2179|1|4|234|890|123|675|34|56|256|670
Atlanta|Clayton GA|CNN|2014-10-01|40|1830|21|745|2|4|57|98|110|45|78|67|78|87
Atlanta|Clayton GA|CNN|2014-10-01|40|1845|22|740|2|4|57|90|100|40|75|62|79|80
Atlanta|Clayton GA|CNN|2014-10-01|40|1900|25|540|2|4|37|70|90|35|75|62|70|60
Atlanta|Clayton GA|CNN|2014-10-01|40|1915|1|2179|1|4|234|890|123|675|34|56|256|670
Atlanta|Clayton GA|CNN|2014-10-01|40|1930|2|745|2|4|57|98|110|45|78|67|78|87
Atlanta|Clayton GA|CNN|2014-10-01|40|1945|3|740|2|4|57|90|100|40|75|62|79|80
Atlanta|Clayton GA|CNN|2014-10-01|40|2000|4|540|2|4|37|70|90|35|75|62|70|60
Atlanta|Clayton GA|CNN|2014-10-01|40|2115|5|1256|0|2|98|120|98|349|5|30|145|305
Atlanta|Clayton GA|CNN|2014-10-01|40|2130|6|1556|0|12|130|129|198|349|5|30|245|305
Atlanta|Clayton GA|CNN|2014-10-01|40|2145|8|1456|0|12|130|129|198|335|5|30|205|255
Atlanta|Clayton GA|CNN|2014-10-01|40|2200|9|2456|0|12|430|529|198|387|5|30|505|555
Atlanta|Clayton GA|CNN|2014-10-01|40|2215|11|2179|1|4|234|890|123|675|34|56|256|670
Atlanta|Clayton GA|CNN|2014-10-01|40|2230|12|745|2|4|57|98|110|45|78|67|78|87
Atlanta|Clayton GA|CNN|2014-10-01|40|2245|13|740|2|4|57|90|100|40|75|62|79|80
Atlanta|Clayton GA|CNN|2014-10-01|40|2300|14|540|2|4|37|70|90|35|75|62|70|60
Atlanta|Clayton GA|CNN|2014-10-01|40|2315|15|2179|1|4|234|890|123|675|34|56|256|670
Atlanta|Clayton GA|CNN|2014-10-01|40|2330|16|745|2|4|57|98|110|45|78|67|78|87
Atlanta|Clayton GA|CNN|2014-10-01|40|2345|1|740|2|4|57|90|100|40|75|62|79|80
Atlanta|Clayton GA|CNN|2014-10-01|40|0000|2|540|2|4|37|70|90|35|75|62|70|60
Atlanta|Clayton GA|CNN|2014-10-02|40|0515|3|2259|0|2|95|220|95|149|5|10|245|105
Atlanta|Clayton GA|CNN|2014-10-02|40|0530|4|2559|0|22|210|229|295|149|5|10|245|105
Atlanta|Clayton GA|CNN|2014-10-02|40|0545|5|2459|0|22|210|229|295|115|5|10|205|255
Atlanta|Clayton GA|CNN|2014-10-02|40|0600|6|2459|0|22|410|529|295|157|5|10|505|555
Atlanta|Clayton GA|CNN|2014-10-02|40|0615|8|2279|2|4|214|590|221|975|14|59|259|970
Atlanta|Clayton GA|CNN|2014-10-02|40|0630|9|745|2|4|57|95|220|45|75|97|75|57
Atlanta|Clayton GA|CNN|2014-10-02|40|0645|11|740|2|4|57|90|200|40|75|92|79|50
Atlanta|Clayton GA|CNN|2014-10-02|40|0700|12|540|2|4|17|70|90|15|75|92|70|90
Atlanta|Clayton GA|CNN|2014-10-02|40|0715|13|2259|0|2|95|220|95|149|5|10|245|105
Atlanta|Clayton GA|CNN|2014-10-02|40|0730|14|2559|0|22|210|229|295|149|5|10|245|105
Atlanta|Clayton GA|CNN|2014-10-02|40|0745|15|2459|0|22|210|229|295|115|5|10|205|255
Atlanta|Clayton GA|CNN|2014-10-02|40|0800|16|2459|0|22|410|529|295|157|5|10|505|555
Atlanta|Clayton GA|CNN|2014-10-02|40|0815|13|2279|2|4|214|590|221|975|14|59|259|970
Atlanta|Clayton GA|CNN|2014-10-02|40|0830|14|745|2|4|57|95|220|45|75|97|75|57
Atlanta|Clayton GA|CNN|2014-10-02|40|0845|12|740|2|4|57|90|200|40|75|92|79|50
Atlanta|Clayton GA|CNN|2014-10-02|40|0900|11|540|2|4|17|70|90|15|75|92|70|90
Atlanta|Clayton GA|CNN|2014-10-02|40|0915|10|2259|0|2|95|220|95|149|5|10|245|105
Atlanta|Clayton GA|CNN|2014-10-02|40|0930|9|2559|0|22|210|229|295|149|5|10|245|105
Atlanta|Clayton GA|CNN|2014-10-02|40|0945|8|2459|0|22|210|229|295|115|5|10|205|255
Atlanta|Clayton GA|CNN|2014-10-02|40|1000|7|2459|0|22|410|529|295|157|5|10|505|555
Atlanta|Clayton GA|CNN|2014-10-02|40|1015|6|2279|2|4|214|590|221|975|14|59|259|970
Atlanta|Clayton GA|CNN|2014-10-02|40|1030|5|745|2|4|57|95|220|45|75|97|75|57
Atlanta|Clayton GA|CNN|2014-10-02|40|1045|4|740|2|4|57|90|200|40|75|92|79|50
Atlanta|Clayton GA|CNN|2014-10-02|40|1100|3|540|2|4|17|70|90|15|75|92|70|90
Atlanta|Clayton GA|CNN|2014-10-02|40|1115|2|2259|0|2|95|220|95|149|5|10|245|105
Atlanta|Clayton GA|CNN|2014-10-02|40|1130|1|2559|0|22|210|229|295|149|5|10|245|105
Atlanta|Clayton GA|CNN|2014-10-02|40|1145|11|2459|0|22|210|229|295|115|5|10|205|255
Atlanta|Clayton GA|CNN|2014-10-02|40|1200|12|2459|0|22|410|529|295|157|5|10|505|555
Atlanta|Clayton GA|CNN|2014-10-02|40|1215|13|2279|2|4|214|590|221|975|14|59|259|970
Atlanta|Clayton GA|CNN|2014-10-02|40|1230|14|745|2|4|57|95|220|45|75|97|75|57
Atlanta|Clayton GA|CNN|2014-10-02|40|1245|17|740|2|4|57|90|200|40|75|92|79|50
Atlanta|Clayton GA|CNN|2014-10-02|40|1300|21|540|2|4|17|70|90|15|75|92|70|90
Atlanta|Clayton GA|CNN|2014-10-02|40|1315|22|2279|2|4|214|590|221|975|14|59|259|970
Atlanta|Clayton GA|CNN|2014-10-02|40|1330|25|745|2|4|57|95|220|45|75|97|75|57
Atlanta|Clayton GA|CNN|2014-10-02|40|1345|1|740|2|4|57|90|200|40|75|92|79|50
Atlanta|Clayton GA|CNN|2014-10-02|40|1400|2|540|2|4|17|70|90|15|75|92|70|90
Atlanta|Clayton GA|CNN|2014-10-02|40|1415|3|2259|0|2|95|220|95|149|5|10|245|105
Atlanta|Clayton GA|CNN|2014-10-02|40|1430|4|2559|0|22|210|229|295|149|5|10|245|105
Atlanta|Clayton GA|CNN|2014-10-02|40|1445|5|2459|0|22|210|229|295|115|5|10|205|255
Atlanta|Clayton GA|CNN|2014-10-02|40|1500|6|2459|0|22|410|529|295|157|5|10|505|555
Atlanta|Clayton GA|CNN|2014-10-02|40|1515|8|2279|2|4|214|590|221|975|14|59|259|970
