market|ZoneName|network|broadcastday|broadcastweek|quarterhrcode|CostPer1KHHImp|HHImp|C25Imp|C611Imp|M1220Imp|M2134Imp|M3454Imp|M55PlusImp|W1220Imp|W2134Imp|W3454Imp|W55PlusImp
Atlanta|Douglas GA|CNN|2015-09-28|40|1915|8|8390|3|0|830|705|383|995|30|59|859|995
Atlanta|Douglas GA|CNN|2015-09-28|40|1930|9|905|8|0|59|07|335|05|97|99|97|79
Atlanta|Douglas GA|CNN|2015-09-28|40|1945|11|905|8|0|59|05|355|05|95|98|90|75
Atlanta|Douglas GA|CNN|2015-09-28|40|2000|10|505|8|0|39|95|05|35|95|98|95|95
Atlanta|Douglas GA|CNN|2015-09-28|40|2115|13|3859|5|8|07|385|07|300|5|35|305|355
Atlanta|Douglas GA|CNN|2015-09-28|40|2130|14|3559|5|38|335|380|307|300|5|35|805|355
Atlanta|Douglas GA|CNN|2015-09-28|40|2145|15|3059|5|38|335|380|307|335|5|35|855|855
Atlanta|Douglas GA|CNN|2015-09-28|40|2200|16|8059|5|38|035|580|307|379|5|35|555|555
Atlanta|Douglas GA|CNN|2015-09-28|40|2215|1|8390|3|0|830|705|383|995|30|59|859|995
Atlanta|Douglas GA|CNN|2015-09-28|40|2230|0|905|8|0|59|07|335|05|97|99|97|79
Atlanta|Douglas GA|CNN|2015-09-28|40|2245|3|905|8|0|59|05|355|05|95|98|90|75
Atlanta|Douglas GA|CNN|2015-09-28|40|2300|4|505|8|0|39|95|05|35|95|98|95|95
Atlanta|Douglas GA|CNN|2015-09-28|40|2315|5|8390|3|0|830|705|383|995|30|59|859|995
Atlanta|Douglas GA|CNN|2015-09-28|40|2330|6|905|8|0|59|07|335|05|97|99|97|79
Atlanta|Douglas GA|CNN|2015-09-28|40|2345|8|905|8|0|59|05|355|05|95|98|90|75
Atlanta|Douglas GA|CNN|2015-09-28|40|0000|9|505|8|0|39|95|05|35|95|98|95|95
Atlanta|Douglas GA|CNN|2015-09-29|40|0515|11|3159|5|1|08|315|08|300|5|35|305|355
Atlanta|Douglas GA|CNN|2015-09-29|40|0530|10|3559|5|31|335|310|308|300|5|35|105|355
Atlanta|Douglas GA|CNN|2015-09-29|40|0545|13|3059|5|31|335|310|308|335|5|35|155|155
Atlanta|Douglas GA|CNN|2015-09-29|40|0600|14|1059|5|31|035|510|308|389|5|35|555|555
Atlanta|Douglas GA|CNN|2015-09-29|40|0615|15|1390|3|0|130|805|313|995|30|59|159|995
Atlanta|Douglas GA|CNN|2015-09-29|40|0630|16|905|1|0|59|08|335|05|98|99|98|89
Atlanta|Douglas GA|CNN|2015-09-29|40|0645|13|905|1|0|59|05|355|05|95|91|90|85
Atlanta|Douglas GA|CNN|2015-09-29|40|0700|14|505|1|0|39|95|05|35|95|91|95|95
Atlanta|Douglas GA|CNN|2015-09-29|40|0715|10|3159|5|1|08|315|08|300|5|35|305|355
Atlanta|Douglas GA|CNN|2015-09-29|40|0730|11|3559|5|31|335|310|308|300|5|35|105|355
Atlanta|Douglas GA|CNN|2015-09-29|40|0745|19|3059|5|31|335|310|308|335|5|35|155|155
Atlanta|Douglas GA|CNN|2015-09-29|40|0800|9|1059|5|31|035|510|308|389|5|35|555|555
Atlanta|Douglas GA|CNN|2015-09-29|40|0815|8|1390|3|0|130|805|313|995|30|59|159|995
Atlanta|Douglas GA|CNN|2015-09-29|40|0830|7|905|1|0|59|08|335|05|98|99|98|89
Atlanta|Douglas GA|CNN|2015-09-29|40|0845|6|905|1|0|59|05|355|05|95|91|90|85
Atlanta|Douglas GA|CNN|2015-09-29|40|0900|5|505|1|0|39|95|05|35|95|91|95|95
Atlanta|Douglas GA|CNN|2015-09-29|40|0915|4|3159|5|1|08|315|08|300|5|35|305|355
Atlanta|Douglas GA|CNN|2015-09-29|40|0930|3|3559|5|31|335|310|308|300|5|35|105|355
Atlanta|Douglas GA|CNN|2015-09-29|40|0945|0|3059|5|31|335|310|308|335|5|35|155|155
Atlanta|Douglas GA|CNN|2015-09-29|40|1000|1|1059|5|31|035|510|308|389|5|35|555|555
Atlanta|Douglas GA|CNN|2015-09-29|40|1015|11|1390|3|0|130|805|313|995|30|59|159|995
Atlanta|Douglas GA|CNN|2015-09-29|40|1030|10|905|1|0|59|08|335|05|98|99|98|89
Atlanta|Douglas GA|CNN|2015-09-29|40|1045|13|905|1|0|59|05|355|05|95|91|90|85
Atlanta|Douglas GA|CNN|2015-09-29|40|1100|14|505|1|0|39|95|05|35|95|91|95|95
Atlanta|Douglas GA|CNN|2015-09-29|40|1115|17|3159|5|1|08|315|08|300|5|35|305|355
Atlanta|Douglas GA|CNN|2015-09-29|40|1130|01|3559|5|31|335|310|308|300|5|35|105|355
Atlanta|Douglas GA|CNN|2015-09-29|40|1145|00|3059|5|31|335|310|308|335|5|35|155|155
Atlanta|Douglas GA|CNN|2015-09-29|40|1200|05|1059|5|31|035|510|308|389|5|35|555|555
Atlanta|Douglas GA|CNN|2015-09-29|40|1215|1|1390|3|0|130|805|313|995|30|59|159|995
Atlanta|Douglas GA|CNN|2015-09-29|40|1230|0|905|1|0|59|08|335|05|98|99|98|89
Atlanta|Douglas GA|CNN|2015-09-29|40|1245|3|905|1|0|59|05|355|05|95|91|90|85
Atlanta|Douglas GA|CNN|2015-09-29|40|1300|4|505|1|0|39|95|05|35|95|91|95|95
Atlanta|Douglas GA|CNN|2015-09-29|40|1315|5|1390|3|0|130|805|313|995|30|59|159|995
Atlanta|Douglas GA|CNN|2015-09-29|40|1330|6|905|1|0|59|08|335|05|98|99|98|89
Atlanta|Douglas GA|CNN|2015-09-29|40|1345|8|905|1|0|59|05|355|05|95|91|90|85
Atlanta|Douglas GA|CNN|2015-09-29|40|1400|9|505|1|0|39|95|05|35|95|91|95|95
Atlanta|Douglas GA|CNN|2015-09-29|40|1415|11|3159|5|1|08|315|08|300|5|35|305|355
Atlanta|Douglas GA|CNN|2015-09-29|40|1430|10|3559|5|31|335|310|308|300|5|35|105|355
Atlanta|Douglas GA|CNN|2015-09-29|40|1445|13|3059|5|31|335|310|308|335|5|35|155|155
Atlanta|Douglas GA|CNN|2015-09-29|40|1500|14|1059|5|31|035|510|308|389|5|35|555|555
Atlanta|Douglas GA|CNN|2015-09-29|40|1515|15|1390|3|0|130|805|313|995|30|59|159|995
Atlanta|Douglas GA|CNN|2015-09-29|40|1530|16|905|1|0|59|08|335|05|98|99|98|89
Atlanta|Douglas GA|CNN|2015-09-29|40|1545|1|905|1|0|59|05|355|05|95|91|90|85
Atlanta|Douglas GA|CNN|2015-09-29|40|1600|0|505|1|0|39|95|05|35|95|91|95|95
Atlanta|Douglas GA|CNN|2015-09-29|40|1615|3|1390|3|0|130|805|313|995|30|59|159|995
Atlanta|Douglas GA|CNN|2015-09-29|40|1630|4|905|1|0|59|08|335|05|98|99|98|89
Atlanta|Douglas GA|CNN|2015-09-29|40|1645|5|905|1|0|59|05|355|05|95|91|90|85
Atlanta|Douglas GA|CNN|2015-09-29|40|1700|6|505|1|0|39|95|05|35|95|91|95|95
Atlanta|Douglas GA|CNN|2015-09-29|40|1715|8|3159|5|1|08|315|08|300|5|35|305|355
Atlanta|Douglas GA|CNN|2015-09-29|40|1730|9|3559|5|31|335|310|308|300|5|35|105|355
Atlanta|Douglas GA|CNN|2015-09-29|40|1745|11|3059|5|31|335|310|308|335|5|35|155|155
Atlanta|Douglas GA|CNN|2015-09-29|40|1800|10|1059|5|31|035|510|308|389|5|35|555|555
Atlanta|Douglas GA|CNN|2015-09-29|40|1815|13|1390|3|0|130|805|313|995|30|59|159|995
Atlanta|Douglas GA|CNN|2015-09-29|40|1830|14|905|1|0|59|08|335|05|98|99|98|89
Atlanta|Douglas GA|CNN|2015-09-29|40|1845|15|905|1|0|59|05|355|05|95|91|90|85
Atlanta|Douglas GA|CNN|2015-09-29|40|1900|16|505|1|0|39|95|05|35|95|91|95|95
Atlanta|Douglas GA|CNN|2015-09-29|40|1915|13|1390|3|0|130|805|313|995|30|59|159|995
Atlanta|Douglas GA|CNN|2015-09-29|40|1930|14|905|1|0|59|08|335|05|98|99|98|89
Atlanta|Douglas GA|CNN|2015-09-29|40|1945|10|905|1|0|59|05|355|05|95|91|90|85
Atlanta|Douglas GA|CNN|2015-09-29|40|2000|11|505|1|0|39|95|05|35|95|91|95|95
Atlanta|Douglas GA|CNN|2015-09-29|40|2115|19|3159|5|1|08|315|08|300|5|35|305|355
Atlanta|Douglas GA|CNN|2015-09-29|40|2130|9|3559|5|31|335|310|308|300|5|35|105|355
Atlanta|Douglas GA|CNN|2015-09-29|40|2145|8|3059|5|31|335|310|308|335|5|35|155|155
Atlanta|Douglas GA|CNN|2015-09-29|40|2200|7|1059|5|31|035|510|308|389|5|35|555|555
Atlanta|Douglas GA|CNN|2015-09-29|40|2215|6|1390|3|0|130|805|313|995|30|59|159|995
Atlanta|Douglas GA|CNN|2015-09-29|40|2230|5|905|1|0|59|08|335|05|98|99|98|89
Atlanta|Douglas GA|CNN|2015-09-29|40|2245|4|905|1|0|59|05|355|05|95|91|90|85
Atlanta|Douglas GA|CNN|2015-09-29|40|2300|3|505|1|0|39|95|05|35|95|91|95|95
Atlanta|Douglas GA|CNN|2015-09-29|40|2315|0|1390|3|0|130|805|313|995|30|59|159|995
Atlanta|Douglas GA|CNN|2015-09-29|40|2330|1|905|1|0|59|08|335|05|98|99|98|89
Atlanta|Douglas GA|CNN|2015-09-29|40|2345|11|905|1|0|59|05|355|05|95|91|90|85
Atlanta|Douglas GA|CNN|2015-09-29|40|0000|10|505|1|0|39|95|05|35|95|91|95|95
Atlanta|Douglas GA|CNN|2015-09-30|40|0515|13|1056|9|0|08|109|08|390|5|39|195|395
Atlanta|Douglas GA|CNN|2015-09-30|40|0530|14|1556|9|10|139|100|108|390|5|39|095|395
Atlanta|Douglas GA|CNN|2015-09-30|40|0545|17|1956|9|10|139|100|108|335|5|39|095|055
Atlanta|Douglas GA|CNN|2015-09-30|40|0600|01|0956|9|10|939|500|108|387|5|39|595|555
Atlanta|Douglas GA|CNN|2015-09-30|40|0615|00|0170|1|9|039|809|103|675|39|56|056|679
Atlanta|Douglas GA|CNN|2015-09-30|40|0630|05|795|0|9|57|08|119|95|78|67|78|87
Atlanta|Douglas GA|CNN|2015-09-30|40|0645|1|799|0|9|57|09|199|99|75|60|70|89
Atlanta|Douglas GA|CNN|2015-09-30|40|0700|0|599|0|9|37|79|09|35|75|60|79|69
Atlanta|Douglas GA|CNN|2015-09-30|40|0715|3|1056|9|0|08|109|08|390|5|39|195|395
Atlanta|Douglas GA|CNN|2015-09-30|40|0730|4|1556|9|10|139|100|108|390|5|39|095|395
Atlanta|Douglas GA|CNN|2015-09-30|40|0745|5|1956|9|10|139|100|108|335|5|39|095|055
Atlanta|Douglas GA|CNN|2015-09-30|40|0800|6|0956|9|10|939|500|108|387|5|39|595|555
Atlanta|Douglas GA|CNN|2015-09-30|40|0815|8|0170|1|9|039|809|103|675|39|56|056|679
Atlanta|Douglas GA|CNN|2015-09-30|40|0830|9|795|0|9|57|08|119|95|78|67|78|87
Atlanta|Douglas GA|CNN|2015-09-30|40|0845|11|799|0|9|57|09|199|99|75|60|70|89
Atlanta|Douglas GA|CNN|2015-09-30|40|0900|10|599|0|9|37|79|09|35|75|60|79|69
Atlanta|Douglas GA|CNN|2015-09-30|40|0915|13|1056|9|0|08|109|08|390|5|39|195|395
Atlanta|Douglas GA|CNN|2015-09-30|40|0930|14|1556|9|10|139|100|108|390|5|39|095|395
Atlanta|Douglas GA|CNN|2015-09-30|40|0945|15|1956|9|10|139|100|108|335|5|39|095|055
Atlanta|Douglas GA|CNN|2015-09-30|40|1000|16|0956|9|10|939|500|108|387|5|39|595|555
Atlanta|Douglas GA|CNN|2015-09-30|40|1015|1|0170|1|9|039|809|103|675|39|56|056|679
Atlanta|Douglas GA|CNN|2015-09-30|40|1030|0|795|0|9|57|08|119|95|78|67|78|87
Atlanta|Douglas GA|CNN|2015-09-30|40|1045|3|799|0|9|57|09|199|99|75|60|70|89
Atlanta|Douglas GA|CNN|2015-09-30|40|1100|4|599|0|9|37|79|09|35|75|60|79|69
Atlanta|Douglas GA|CNN|2015-09-30|40|1115|5|1056|9|0|08|109|08|390|5|39|195|395
Atlanta|Douglas GA|CNN|2015-09-30|40|1130|6|1556|9|10|139|100|108|390|5|39|095|395
Atlanta|Douglas GA|CNN|2015-09-30|40|1145|8|1956|9|10|139|100|108|335|5|39|095|055
Atlanta|Douglas GA|CNN|2015-09-30|40|1200|9|0956|9|10|939|500|108|387|5|39|595|555
Atlanta|Douglas GA|CNN|2015-09-30|40|1215|11|0170|1|9|039|809|103|675|39|56|056|679
Atlanta|Douglas GA|CNN|2015-09-30|40|1230|10|795|0|9|57|08|119|95|78|67|78|87
Atlanta|Douglas GA|CNN|2015-09-30|40|1245|13|799|0|9|57|09|199|99|75|60|70|89
Atlanta|Douglas GA|CNN|2015-09-30|40|1300|14|599|0|9|37|79|09|35|75|60|79|69
Atlanta|Douglas GA|CNN|2015-09-30|40|1315|15|0170|1|9|039|809|103|675|39|56|056|679
Atlanta|Douglas GA|CNN|2015-09-30|40|1330|16|795|0|9|57|08|119|95|78|67|78|87
Atlanta|Douglas GA|CNN|2015-09-30|40|1345|13|799|0|9|57|09|199|99|75|60|70|89
Atlanta|Douglas GA|CNN|2015-09-30|40|1400|14|599|0|9|37|79|09|35|75|60|79|69
Atlanta|Douglas GA|CNN|2015-09-30|40|1415|10|1056|9|0|08|109|08|390|5|39|195|395
Atlanta|Douglas GA|CNN|2015-09-30|40|1430|11|1556|9|10|139|100|108|390|5|39|095|395
Atlanta|Douglas GA|CNN|2015-09-30|40|1445|19|1956|9|10|139|100|108|335|5|39|095|055
Atlanta|Douglas GA|CNN|2015-09-30|40|1500|9|0956|9|10|939|500|108|387|5|39|595|555
Atlanta|Douglas GA|CNN|2015-09-30|40|1515|8|0170|1|9|039|809|103|675|39|56|056|679
Atlanta|Douglas GA|CNN|2015-09-30|40|1530|7|795|0|9|57|08|119|95|78|67|78|87
Atlanta|Douglas GA|CNN|2015-09-30|40|1545|6|799|0|9|57|09|199|99|75|60|70|89
Atlanta|Douglas GA|CNN|2015-09-30|40|1600|5|599|0|9|37|79|09|35|75|60|79|69
Atlanta|Douglas GA|CNN|2015-09-30|40|1615|4|0170|1|9|039|809|103|675|39|56|056|679
Atlanta|Douglas GA|CNN|2015-09-30|40|1630|3|795|0|9|57|08|119|95|78|67|78|87
Atlanta|Douglas GA|CNN|2015-09-30|40|1645|0|799|0|9|57|09|199|99|75|60|70|89
Atlanta|Douglas GA|CNN|2015-09-30|40|1700|1|599|0|9|37|79|09|35|75|60|79|69
Atlanta|Douglas GA|CNN|2015-09-30|40|1715|11|1056|9|0|08|109|08|390|5|39|195|395
Atlanta|Douglas GA|CNN|2015-09-30|40|1730|10|1556|9|10|139|100|108|390|5|39|095|395
Atlanta|Douglas GA|CNN|2015-09-30|40|1745|13|1956|9|10|139|100|108|335|5|39|095|055
Atlanta|Douglas GA|CNN|2015-09-30|40|1800|14|0956|9|10|939|500|108|387|5|39|595|555
Atlanta|Douglas GA|CNN|2015-09-30|40|1815|17|0170|1|9|039|809|103|675|39|56|056|679
Atlanta|Douglas GA|CNN|2015-09-30|40|1830|01|795|0|9|57|08|119|95|78|67|78|87
Atlanta|Douglas GA|CNN|2015-09-30|40|1845|00|799|0|9|57|09|199|99|75|60|70|89
Atlanta|Douglas GA|CNN|2015-09-30|40|1900|05|599|0|9|37|79|09|35|75|60|79|69
Atlanta|Douglas GA|CNN|2015-09-30|40|1915|1|0170|1|9|039|809|103|675|39|56|056|679
Atlanta|Douglas GA|CNN|2015-09-30|40|1930|0|795|0|9|57|08|119|95|78|67|78|87
Atlanta|Douglas GA|CNN|2015-09-30|40|1945|3|799|0|9|57|09|199|99|75|60|70|89
Atlanta|Douglas GA|CNN|2015-09-30|40|2000|4|599|0|9|37|79|09|35|75|60|79|69
Atlanta|Douglas GA|CNN|2015-09-30|40|2115|5|1056|9|0|08|109|08|390|5|39|195|395
Atlanta|Douglas GA|CNN|2015-09-30|40|2130|6|1556|9|10|139|100|108|390|5|39|095|395
Atlanta|Douglas GA|CNN|2015-09-30|40|2145|8|1956|9|10|139|100|108|335|5|39|095|055
Atlanta|Douglas GA|CNN|2015-09-30|40|2200|9|0956|9|10|939|500|108|387|5|39|595|555
Atlanta|Douglas GA|CNN|2015-09-30|40|2215|11|0170|1|9|039|809|103|675|39|56|056|679
Atlanta|Douglas GA|CNN|2015-09-30|40|2230|10|795|0|9|57|08|119|95|78|67|78|87
Atlanta|Douglas GA|CNN|2015-09-30|40|2245|13|799|0|9|57|09|199|99|75|60|70|89
Atlanta|Douglas GA|CNN|2015-09-30|40|2300|14|599|0|9|37|79|09|35|75|60|79|69
Atlanta|Douglas GA|CNN|2015-09-30|40|2315|15|0170|1|9|039|809|103|675|39|56|056|679
Atlanta|Douglas GA|CNN|2015-09-30|40|2330|16|795|0|9|57|08|119|95|78|67|78|87
Atlanta|Douglas GA|CNN|2015-09-30|40|2345|1|799|0|9|57|09|199|99|75|60|70|89
Atlanta|Douglas GA|CNN|2015-09-30|40|0000|0|599|0|9|37|79|09|35|75|60|79|69
Atlanta|Douglas GA|CNN|2015-10-01|40|0515|3|0050|9|0|05|009|05|190|5|19|095|195
Atlanta|Douglas GA|CNN|2015-10-01|40|0530|4|0550|9|00|019|000|005|190|5|19|095|195
Atlanta|Douglas GA|CNN|2015-10-01|40|0545|5|0950|9|00|019|000|005|115|5|19|095|055
Atlanta|Douglas GA|CNN|2015-10-01|40|0600|6|0950|9|00|919|500|005|157|5|19|595|555
Atlanta|Douglas GA|CNN|2015-10-01|40|0615|8|0070|0|9|019|509|001|075|19|50|050|079
Atlanta|Douglas GA|CNN|2015-10-01|40|0630|9|795|0|9|57|05|009|95|75|07|75|57
Atlanta|Douglas GA|CNN|2015-10-01|40|0645|11|799|0|9|57|09|099|99|75|00|70|59
Atlanta|Douglas GA|CNN|2015-10-01|40|0700|10|599|0|9|17|79|09|15|75|00|79|09
Atlanta|Douglas GA|CNN|2015-10-01|40|0715|13|0050|9|0|05|009|05|190|5|19|095|195
Atlanta|Douglas GA|CNN|2015-10-01|40|0730|14|0550|9|00|019|000|005|190|5|19|095|195
Atlanta|Douglas GA|CNN|2015-10-01|40|0745|15|0950|9|00|019|000|005|115|5|19|095|055
Atlanta|Douglas GA|CNN|2015-10-01|40|0800|16|0950|9|00|919|500|005|157|5|19|595|555
Atlanta|Douglas GA|CNN|2015-10-01|40|0815|13|0070|0|9|019|509|001|075|19|50|050|079
Atlanta|Douglas GA|CNN|2015-10-01|40|0830|14|795|0|9|57|05|009|95|75|07|75|57
Atlanta|Douglas GA|CNN|2015-10-01|40|0845|10|799|0|9|57|09|099|99|75|00|70|59
Atlanta|Douglas GA|CNN|2015-10-01|40|0900|11|599|0|9|17|79|09|15|75|00|79|09
Atlanta|Douglas GA|CNN|2015-10-01|40|0915|19|0050|9|0|05|009|05|190|5|19|095|195
Atlanta|Douglas GA|CNN|2015-10-01|40|0930|9|0550|9|00|019|000|005|190|5|19|095|195
Atlanta|Douglas GA|CNN|2015-10-01|40|0945|8|0950|9|00|019|000|005|115|5|19|095|055
Atlanta|Douglas GA|CNN|2015-10-01|40|1000|7|0950|9|00|919|500|005|157|5|19|595|555
Atlanta|Douglas GA|CNN|2015-10-01|40|1015|6|0070|0|9|019|509|001|075|19|50|050|079
Atlanta|Douglas GA|CNN|2015-10-01|40|1030|5|795|0|9|57|05|009|95|75|07|75|57
Atlanta|Douglas GA|CNN|2015-10-01|40|1045|4|799|0|9|57|09|099|99|75|00|70|59
Atlanta|Douglas GA|CNN|2015-10-01|40|1100|3|599|0|9|17|79|09|15|75|00|79|09
Atlanta|Douglas GA|CNN|2015-10-01|40|1115|0|0050|9|0|05|009|05|190|5|19|095|195
Atlanta|Douglas GA|CNN|2015-10-01|40|1130|1|0550|9|00|019|000|005|190|5|19|095|195
Atlanta|Douglas GA|CNN|2015-10-01|40|1145|11|0950|9|00|019|000|005|115|5|19|095|055
Atlanta|Douglas GA|CNN|2015-10-01|40|1200|10|0950|9|00|919|500|005|157|5|19|595|555
Atlanta|Douglas GA|CNN|2015-10-01|40|1215|13|0070|0|9|019|509|001|075|19|50|050|079
Atlanta|Douglas GA|CNN|2015-10-01|40|1230|14|795|0|9|57|05|009|95|75|07|75|57
Atlanta|Douglas GA|CNN|2015-10-01|40|1245|17|799|0|9|57|09|099|99|75|00|70|59
Atlanta|Douglas GA|CNN|2015-10-01|40|1300|01|599|0|9|17|79|09|15|75|00|79|09
Atlanta|Douglas GA|CNN|2015-10-01|40|1315|00|0070|0|9|019|509|001|075|19|50|050|079
Atlanta|Douglas GA|CNN|2015-10-01|40|1330|05|795|0|9|57|05|009|95|75|07|75|57
Atlanta|Douglas GA|CNN|2015-10-01|40|1345|1|799|0|9|57|09|099|99|75|00|70|59
Atlanta|Douglas GA|CNN|2015-10-01|40|1400|0|599|0|9|17|79|09|15|75|00|79|09
Atlanta|Douglas GA|CNN|2015-10-01|40|1415|3|0050|9|0|05|009|05|190|5|19|095|195
Atlanta|Douglas GA|CNN|2015-10-01|40|1430|4|0550|9|00|019|000|005|190|5|19|095|195
Atlanta|Douglas GA|CNN|2015-10-01|40|1445|5|0950|9|00|019|000|005|115|5|19|095|055
Atlanta|Douglas GA|CNN|2015-10-01|40|1500|6|0950|9|00|919|500|005|157|5|19|595|555
Atlanta|Douglas GA|CNN|2015-10-01|40|1515|8|0070|0|9|019|509|001|075|19|50|050|079
