market|ZoneName|network|broadcastday|broadcastweek|quarterhrcode|CostPer1KHHImp|HHImp|C25Imp|C611Imp|M1220Imp|M2134Imp|M3454Imp|M55PlusImp|W1220Imp|W2134Imp|W3454Imp|W55PlusImp
Atlanta|Douglas GA|CNN|2014-09-30|40|1015|6|6383|3|2|632|735|363|085|32|50|650|085
Atlanta|Douglas GA|CNN|2014-09-30|40|1030|3|825|6|2|58|37|335|25|87|08|87|78
Atlanta|Douglas GA|CNN|2014-09-30|40|1045|11|825|6|2|58|35|355|25|85|06|83|75
Atlanta|Douglas GA|CNN|2014-09-30|40|1100|12|525|6|2|38|85|35|35|85|06|85|05
Atlanta|Douglas GA|CNN|2014-09-30|40|1115|13|3650|5|6|37|365|37|323|5|35|325|355
Atlanta|Douglas GA|CNN|2014-09-30|40|1130|18|3550|5|36|335|363|337|323|5|35|625|355
Atlanta|Douglas GA|CNN|2014-09-30|40|1145|15|3250|5|36|335|363|337|335|5|35|655|655
Atlanta|Douglas GA|CNN|2014-09-30|40|1200|16|6250|5|36|235|563|337|378|5|35|555|555
Atlanta|Douglas GA|CNN|2014-09-30|40|1215|13|6383|3|2|632|735|363|085|32|50|650|085
Atlanta|Douglas GA|CNN|2014-09-30|40|1230|18|825|6|2|58|37|335|25|87|08|87|78
Atlanta|Douglas GA|CNN|2014-09-30|40|1245|12|825|6|2|58|35|355|25|85|06|83|75
Atlanta|Douglas GA|CNN|2014-09-30|40|1300|11|525|6|2|38|85|35|35|85|06|85|05
Atlanta|Douglas GA|CNN|2014-09-30|40|1315|10|6383|3|2|632|735|363|085|32|50|650|085
Atlanta|Douglas GA|CNN|2014-09-30|40|1330|3|825|6|2|58|37|335|25|87|08|87|78
Atlanta|Douglas GA|CNN|2014-09-30|40|1345|6|825|6|2|58|35|355|25|85|06|83|75
Atlanta|Douglas GA|CNN|2014-09-30|40|1400|7|525|6|2|38|85|35|35|85|06|85|05
Atlanta|Douglas GA|CNN|2014-09-30|40|1415|6|3650|5|6|37|365|37|323|5|35|325|355
Atlanta|Douglas GA|CNN|2014-09-30|40|1430|5|3550|5|36|335|363|337|323|5|35|625|355
Atlanta|Douglas GA|CNN|2014-09-30|40|1445|8|3250|5|36|335|363|337|335|5|35|655|655
Atlanta|Douglas GA|CNN|2014-09-30|40|1500|3|6250|5|36|235|563|337|378|5|35|555|555
Atlanta|Douglas GA|CNN|2014-09-30|40|1515|2|6383|3|2|632|735|363|085|32|50|650|085
Atlanta|Douglas GA|CNN|2014-09-30|40|1530|1|825|6|2|58|37|335|25|87|08|87|78
Atlanta|Douglas GA|CNN|2014-09-30|40|1545|11|825|6|2|58|35|355|25|85|06|83|75
Atlanta|Douglas GA|CNN|2014-09-30|40|1600|12|525|6|2|38|85|35|35|85|06|85|05
Atlanta|Douglas GA|CNN|2014-09-30|40|1615|13|6383|3|2|632|735|363|085|32|50|650|085
Atlanta|Douglas GA|CNN|2014-09-30|40|1630|18|825|6|2|58|37|335|25|87|08|87|78
Atlanta|Douglas GA|CNN|2014-09-30|40|1645|17|825|6|2|58|35|355|25|85|06|83|75
Atlanta|Douglas GA|CNN|2014-09-30|40|1700|21|525|6|2|38|85|35|35|85|06|85|05
Atlanta|Douglas GA|CNN|2014-09-30|40|1715|22|3650|5|6|37|365|37|323|5|35|325|355
Atlanta|Douglas GA|CNN|2014-09-30|40|1730|25|3550|5|36|335|363|337|323|5|35|625|355
Atlanta|Douglas GA|CNN|2014-09-30|40|1745|1|3250|5|36|335|363|337|335|5|35|655|655
Atlanta|Douglas GA|CNN|2014-09-30|40|1800|2|6250|5|36|235|563|337|378|5|35|555|555
Atlanta|Douglas GA|CNN|2014-09-30|40|1815|3|6383|3|2|632|735|363|085|32|50|650|085
Atlanta|Douglas GA|CNN|2014-09-30|40|1830|8|825|6|2|58|37|335|25|87|08|87|78
Atlanta|Douglas GA|CNN|2014-09-30|40|1845|5|825|6|2|58|35|355|25|85|06|83|75
Atlanta|Douglas GA|CNN|2014-09-30|40|1900|6|525|6|2|38|85|35|35|85|06|85|05
Atlanta|Douglas GA|CNN|2014-09-30|40|1915|6|6383|3|2|632|735|363|085|32|50|650|085
Atlanta|Douglas GA|CNN|2014-09-30|40|1930|3|825|6|2|58|37|335|25|87|08|87|78
Atlanta|Douglas GA|CNN|2014-09-30|40|1945|11|825|6|2|58|35|355|25|85|06|83|75
Atlanta|Douglas GA|CNN|2014-09-30|40|2000|12|525|6|2|38|85|35|35|85|06|85|05
Atlanta|Douglas GA|CNN|2014-09-30|40|2115|13|3650|5|6|37|365|37|323|5|35|325|355
Atlanta|Douglas GA|CNN|2014-09-30|40|2130|18|3550|5|36|335|363|337|323|5|35|625|355
Atlanta|Douglas GA|CNN|2014-09-30|40|2145|15|3250|5|36|335|363|337|335|5|35|655|655
Atlanta|Douglas GA|CNN|2014-09-30|40|2200|16|6250|5|36|235|563|337|378|5|35|555|555
Atlanta|Douglas GA|CNN|2014-09-30|40|2215|1|6383|3|2|632|735|363|085|32|50|650|085
Atlanta|Douglas GA|CNN|2014-09-30|40|2230|2|825|6|2|58|37|335|25|87|08|87|78
Atlanta|Douglas GA|CNN|2014-09-30|40|2245|3|825|6|2|58|35|355|25|85|06|83|75
Atlanta|Douglas GA|CNN|2014-09-30|40|2300|8|525|6|2|38|85|35|35|85|06|85|05
Atlanta|Douglas GA|CNN|2014-09-30|40|2315|5|6383|3|2|632|735|363|085|32|50|650|085
Atlanta|Douglas GA|CNN|2014-09-30|40|2330|6|825|6|2|58|37|335|25|87|08|87|78
Atlanta|Douglas GA|CNN|2014-09-30|40|2345|6|825|6|2|58|35|355|25|85|06|83|75
Atlanta|Douglas GA|CNN|2014-09-30|40|0000|3|525|6|2|38|85|35|35|85|06|85|05
Atlanta|Douglas GA|CNN|2014-09-29|40|0515|11|3150|5|1|36|315|36|323|5|35|325|355
Atlanta|Douglas GA|CNN|2014-09-29|40|0530|12|3550|5|31|335|313|336|323|5|35|125|355
Atlanta|Douglas GA|CNN|2014-09-29|40|0545|13|3250|5|31|335|313|336|335|5|35|155|155
Atlanta|Douglas GA|CNN|2014-09-29|40|0600|18|1250|5|31|235|513|336|368|5|35|555|555
Atlanta|Douglas GA|CNN|2014-09-29|40|0615|15|1383|3|2|132|635|313|085|32|50|150|085
Atlanta|Douglas GA|CNN|2014-09-29|40|0630|16|825|1|2|58|36|335|25|86|08|86|68
Atlanta|Douglas GA|CNN|2014-09-29|40|0645|13|825|1|2|58|35|355|25|85|01|83|65
Atlanta|Douglas GA|CNN|2014-09-29|40|0700|18|525|1|2|38|85|35|35|85|01|85|05
Atlanta|Douglas GA|CNN|2014-09-29|40|0715|12|3150|5|1|36|315|36|323|5|35|325|355
Atlanta|Douglas GA|CNN|2014-09-29|40|0730|11|3550|5|31|335|313|336|323|5|35|125|355
Atlanta|Douglas GA|CNN|2014-09-29|40|0745|10|3250|5|31|335|313|336|335|5|35|155|155
Atlanta|Douglas GA|CNN|2014-09-29|40|0800|3|1250|5|31|235|513|336|368|5|35|555|555
Atlanta|Douglas GA|CNN|2014-09-29|40|0815|6|1383|3|2|132|635|313|085|32|50|150|085
Atlanta|Douglas GA|CNN|2014-09-29|40|0830|7|825|1|2|58|36|335|25|86|08|86|68
Atlanta|Douglas GA|CNN|2014-09-29|40|0845|6|825|1|2|58|35|355|25|85|01|83|65
Atlanta|Douglas GA|CNN|2014-09-29|40|0900|5|525|1|2|38|85|35|35|85|01|85|05
Atlanta|Douglas GA|CNN|2014-09-29|40|0915|8|3150|5|1|36|315|36|323|5|35|325|355
Atlanta|Douglas GA|CNN|2014-09-29|40|0930|3|3550|5|31|335|313|336|323|5|35|125|355
Atlanta|Douglas GA|CNN|2014-09-29|40|0945|2|3250|5|31|335|313|336|335|5|35|155|155
Atlanta|Douglas GA|CNN|2014-09-29|40|1000|1|1250|5|31|235|513|336|368|5|35|555|555
Atlanta|Douglas GA|CNN|2014-09-29|40|1015|11|1383|3|2|132|635|313|085|32|50|150|085
Atlanta|Douglas GA|CNN|2014-09-29|40|1030|12|825|1|2|58|36|335|25|86|08|86|68
Atlanta|Douglas GA|CNN|2014-09-29|40|1045|13|825|1|2|58|35|355|25|85|01|83|65
Atlanta|Douglas GA|CNN|2014-09-29|40|1100|18|525|1|2|38|85|35|35|85|01|85|05
Atlanta|Douglas GA|CNN|2014-09-29|40|1115|17|3150|5|1|36|315|36|323|5|35|325|355
Atlanta|Douglas GA|CNN|2014-09-29|40|1130|21|3550|5|31|335|313|336|323|5|35|125|355
Atlanta|Douglas GA|CNN|2014-09-29|40|1145|22|3250|5|31|335|313|336|335|5|35|155|155
Atlanta|Douglas GA|CNN|2014-09-29|40|1200|25|1250|5|31|235|513|336|368|5|35|555|555
Atlanta|Douglas GA|CNN|2014-09-29|40|1215|1|1383|3|2|132|635|313|085|32|50|150|085
Atlanta|Douglas GA|CNN|2014-09-29|40|1230|2|825|1|2|58|36|335|25|86|08|86|68
Atlanta|Douglas GA|CNN|2014-09-29|40|1245|3|825|1|2|58|35|355|25|85|01|83|65
Atlanta|Douglas GA|CNN|2014-09-29|40|1300|8|525|1|2|38|85|35|35|85|01|85|05
Atlanta|Douglas GA|CNN|2014-09-29|40|1315|5|1383|3|2|132|635|313|085|32|50|150|085
Atlanta|Douglas GA|CNN|2014-09-29|40|1330|6|825|1|2|58|36|335|25|86|08|86|68
Atlanta|Douglas GA|CNN|2014-09-29|40|1345|6|825|1|2|58|35|355|25|85|01|83|65
Atlanta|Douglas GA|CNN|2014-09-29|40|1400|3|525|1|2|38|85|35|35|85|01|85|05
Atlanta|Douglas GA|CNN|2014-09-29|40|1415|11|3150|5|1|36|315|36|323|5|35|325|355
Atlanta|Douglas GA|CNN|2014-09-29|40|1430|12|3550|5|31|335|313|336|323|5|35|125|355
Atlanta|Douglas GA|CNN|2014-09-29|40|1445|13|3250|5|31|335|313|336|335|5|35|155|155
Atlanta|Douglas GA|CNN|2014-09-29|40|1500|18|1250|5|31|235|513|336|368|5|35|555|555
Atlanta|Douglas GA|CNN|2014-09-29|40|1515|15|1383|3|2|132|635|313|085|32|50|150|085
Atlanta|Douglas GA|CNN|2014-09-29|40|1530|16|825|1|2|58|36|335|25|86|08|86|68
Atlanta|Douglas GA|CNN|2014-09-29|40|1545|1|825|1|2|58|35|355|25|85|01|83|65
Atlanta|Douglas GA|CNN|2014-09-29|40|1600|2|525|1|2|38|85|35|35|85|01|85|05
Atlanta|Douglas GA|CNN|2014-09-29|40|1615|3|1383|3|2|132|635|313|085|32|50|150|085
Atlanta|Douglas GA|CNN|2014-09-29|40|1630|8|825|1|2|58|36|335|25|86|08|86|68
Atlanta|Douglas GA|CNN|2014-09-29|40|1645|5|825|1|2|58|35|355|25|85|01|83|65
Atlanta|Douglas GA|CNN|2014-09-29|40|1700|6|525|1|2|38|85|35|35|85|01|85|05
Atlanta|Douglas GA|CNN|2014-09-29|40|1715|6|3150|5|1|36|315|36|323|5|35|325|355
Atlanta|Douglas GA|CNN|2014-09-29|40|1730|3|3550|5|31|335|313|336|323|5|35|125|355
Atlanta|Douglas GA|CNN|2014-09-29|40|1745|11|3250|5|31|335|313|336|335|5|35|155|155
Atlanta|Douglas GA|CNN|2014-09-29|40|1800|12|1250|5|31|235|513|336|368|5|35|555|555
Atlanta|Douglas GA|CNN|2014-09-29|40|1815|13|1383|3|2|132|635|313|085|32|50|150|085
Atlanta|Douglas GA|CNN|2014-09-29|40|1830|18|825|1|2|58|36|335|25|86|08|86|68
Atlanta|Douglas GA|CNN|2014-09-29|40|1845|15|825|1|2|58|35|355|25|85|01|83|65
Atlanta|Douglas GA|CNN|2014-09-29|40|1900|16|525|1|2|38|85|35|35|85|01|85|05
Atlanta|Douglas GA|CNN|2014-09-29|40|1915|13|1383|3|2|132|635|313|085|32|50|150|085
Atlanta|Douglas GA|CNN|2014-09-29|40|1930|18|825|1|2|58|36|335|25|86|08|86|68
Atlanta|Douglas GA|CNN|2014-09-29|40|1945|12|825|1|2|58|35|355|25|85|01|83|65
Atlanta|Douglas GA|CNN|2014-09-29|40|2000|11|525|1|2|38|85|35|35|85|01|85|05
Atlanta|Douglas GA|CNN|2014-09-29|40|2115|10|3150|5|1|36|315|36|323|5|35|325|355
Atlanta|Douglas GA|CNN|2014-09-29|40|2130|3|3550|5|31|335|313|336|323|5|35|125|355
Atlanta|Douglas GA|CNN|2014-09-29|40|2145|6|3250|5|31|335|313|336|335|5|35|155|155
Atlanta|Douglas GA|CNN|2014-09-29|40|2200|7|1250|5|31|235|513|336|368|5|35|555|555
Atlanta|Douglas GA|CNN|2014-09-29|40|2215|6|1383|3|2|132|635|313|085|32|50|150|085
Atlanta|Douglas GA|CNN|2014-09-29|40|2230|5|825|1|2|58|36|335|25|86|08|86|68
Atlanta|Douglas GA|CNN|2014-09-29|40|2245|8|825|1|2|58|35|355|25|85|01|83|65
Atlanta|Douglas GA|CNN|2014-09-29|40|2300|3|525|1|2|38|85|35|35|85|01|85|05
Atlanta|Douglas GA|CNN|2014-09-29|40|2315|2|1383|3|2|132|635|313|085|32|50|150|085
Atlanta|Douglas GA|CNN|2014-09-29|40|2330|1|825|1|2|58|36|335|25|86|08|86|68
Atlanta|Douglas GA|CNN|2014-09-29|40|2345|11|825|1|2|58|35|355|25|85|01|83|65
Atlanta|Douglas GA|CNN|2014-09-29|40|0000|12|525|1|2|38|85|35|35|85|01|85|05
Atlanta|Douglas GA|CNN|2014-10-01|40|0515|13|1256|0|2|36|120|36|383|5|30|185|305
Atlanta|Douglas GA|CNN|2014-10-01|40|0530|18|1556|0|12|130|123|136|383|5|30|285|305
Atlanta|Douglas GA|CNN|2014-10-01|40|0545|17|1856|0|12|130|123|136|335|5|30|205|255
Atlanta|Douglas GA|CNN|2014-10-01|40|0600|21|2856|0|12|830|523|136|367|5|30|505|555
Atlanta|Douglas GA|CNN|2014-10-01|40|0615|22|2173|1|8|238|630|123|675|38|56|256|670
Atlanta|Douglas GA|CNN|2014-10-01|40|0630|25|785|2|8|57|36|110|85|76|67|76|67
Atlanta|Douglas GA|CNN|2014-10-01|40|0645|1|780|2|8|57|30|100|80|75|62|73|60
Atlanta|Douglas GA|CNN|2014-10-01|40|0700|2|580|2|8|37|70|30|35|75|62|70|60
Atlanta|Douglas GA|CNN|2014-10-01|40|0715|3|1256|0|2|36|120|36|383|5|30|185|305
Atlanta|Douglas GA|CNN|2014-10-01|40|0730|8|1556|0|12|130|123|136|383|5|30|285|305
Atlanta|Douglas GA|CNN|2014-10-01|40|0745|5|1856|0|12|130|123|136|335|5|30|205|255
Atlanta|Douglas GA|CNN|2014-10-01|40|0800|6|2856|0|12|830|523|136|367|5|30|505|555
Atlanta|Douglas GA|CNN|2014-10-01|40|0815|6|2173|1|8|238|630|123|675|38|56|256|670
Atlanta|Douglas GA|CNN|2014-10-01|40|0830|3|785|2|8|57|36|110|85|76|67|76|67
Atlanta|Douglas GA|CNN|2014-10-01|40|0845|11|780|2|8|57|30|100|80|75|62|73|60
Atlanta|Douglas GA|CNN|2014-10-01|40|0900|12|580|2|8|37|70|30|35|75|62|70|60
Atlanta|Douglas GA|CNN|2014-10-01|40|0915|13|1256|0|2|36|120|36|383|5|30|185|305
Atlanta|Douglas GA|CNN|2014-10-01|40|0930|18|1556|0|12|130|123|136|383|5|30|285|305
Atlanta|Douglas GA|CNN|2014-10-01|40|0945|15|1856|0|12|130|123|136|335|5|30|205|255
Atlanta|Douglas GA|CNN|2014-10-01|40|1000|16|2856|0|12|830|523|136|367|5|30|505|555
Atlanta|Douglas GA|CNN|2014-10-01|40|1015|1|2173|1|8|238|630|123|675|38|56|256|670
Atlanta|Douglas GA|CNN|2014-10-01|40|1030|2|785|2|8|57|36|110|85|76|67|76|67
Atlanta|Douglas GA|CNN|2014-10-01|40|1045|3|780|2|8|57|30|100|80|75|62|73|60
Atlanta|Douglas GA|CNN|2014-10-01|40|1100|8|580|2|8|37|70|30|35|75|62|70|60
Atlanta|Douglas GA|CNN|2014-10-01|40|1115|5|1256|0|2|36|120|36|383|5|30|185|305
Atlanta|Douglas GA|CNN|2014-10-01|40|1130|6|1556|0|12|130|123|136|383|5|30|285|305
Atlanta|Douglas GA|CNN|2014-10-01|40|1145|6|1856|0|12|130|123|136|335|5|30|205|255
Atlanta|Douglas GA|CNN|2014-10-01|40|1200|3|2856|0|12|830|523|136|367|5|30|505|555
Atlanta|Douglas GA|CNN|2014-10-01|40|1215|11|2173|1|8|238|630|123|675|38|56|256|670
Atlanta|Douglas GA|CNN|2014-10-01|40|1230|12|785|2|8|57|36|110|85|76|67|76|67
Atlanta|Douglas GA|CNN|2014-10-01|40|1245|13|780|2|8|57|30|100|80|75|62|73|60
Atlanta|Douglas GA|CNN|2014-10-01|40|1300|18|580|2|8|37|70|30|35|75|62|70|60
Atlanta|Douglas GA|CNN|2014-10-01|40|1315|15|2173|1|8|238|630|123|675|38|56|256|670
Atlanta|Douglas GA|CNN|2014-10-01|40|1330|16|785|2|8|57|36|110|85|76|67|76|67
Atlanta|Douglas GA|CNN|2014-10-01|40|1345|13|780|2|8|57|30|100|80|75|62|73|60
Atlanta|Douglas GA|CNN|2014-10-01|40|1400|18|580|2|8|37|70|30|35|75|62|70|60
Atlanta|Douglas GA|CNN|2014-10-01|40|1415|12|1256|0|2|36|120|36|383|5|30|185|305
Atlanta|Douglas GA|CNN|2014-10-01|40|1430|11|1556|0|12|130|123|136|383|5|30|285|305
Atlanta|Douglas GA|CNN|2014-10-01|40|1445|10|1856|0|12|130|123|136|335|5|30|205|255
Atlanta|Douglas GA|CNN|2014-10-01|40|1500|3|2856|0|12|830|523|136|367|5|30|505|555
Atlanta|Douglas GA|CNN|2014-10-01|40|1515|6|2173|1|8|238|630|123|675|38|56|256|670
Atlanta|Douglas GA|CNN|2014-10-01|40|1530|7|785|2|8|57|36|110|85|76|67|76|67
Atlanta|Douglas GA|CNN|2014-10-01|40|1545|6|780|2|8|57|30|100|80|75|62|73|60
Atlanta|Douglas GA|CNN|2014-10-01|40|1600|5|580|2|8|37|70|30|35|75|62|70|60
Atlanta|Douglas GA|CNN|2014-10-01|40|1615|8|2173|1|8|238|630|123|675|38|56|256|670
Atlanta|Douglas GA|CNN|2014-10-01|40|1630|3|785|2|8|57|36|110|85|76|67|76|67
Atlanta|Douglas GA|CNN|2014-10-01|40|1645|2|780|2|8|57|30|100|80|75|62|73|60
Atlanta|Douglas GA|CNN|2014-10-01|40|1700|1|580|2|8|37|70|30|35|75|62|70|60
Atlanta|Douglas GA|CNN|2014-10-01|40|1715|11|1256|0|2|36|120|36|383|5|30|185|305
Atlanta|Douglas GA|CNN|2014-10-01|40|1730|12|1556|0|12|130|123|136|383|5|30|285|305
Atlanta|Douglas GA|CNN|2014-10-01|40|1745|13|1856|0|12|130|123|136|335|5|30|205|255
Atlanta|Douglas GA|CNN|2014-10-01|40|1800|18|2856|0|12|830|523|136|367|5|30|505|555
Atlanta|Douglas GA|CNN|2014-10-01|40|1815|17|2173|1|8|238|630|123|675|38|56|256|670
Atlanta|Douglas GA|CNN|2014-10-01|40|1830|21|785|2|8|57|36|110|85|76|67|76|67
Atlanta|Douglas GA|CNN|2014-10-01|40|1845|22|780|2|8|57|30|100|80|75|62|73|60
Atlanta|Douglas GA|CNN|2014-10-01|40|1900|25|580|2|8|37|70|30|35|75|62|70|60
Atlanta|Douglas GA|CNN|2014-10-01|40|1915|1|2173|1|8|238|630|123|675|38|56|256|670
Atlanta|Douglas GA|CNN|2014-10-01|40|1930|2|785|2|8|57|36|110|85|76|67|76|67
Atlanta|Douglas GA|CNN|2014-10-01|40|1945|3|780|2|8|57|30|100|80|75|62|73|60
Atlanta|Douglas GA|CNN|2014-10-01|40|2000|8|580|2|8|37|70|30|35|75|62|70|60
Atlanta|Douglas GA|CNN|2014-10-01|40|2115|5|1256|0|2|36|120|36|383|5|30|185|305
Atlanta|Douglas GA|CNN|2014-10-01|40|2130|6|1556|0|12|130|123|136|383|5|30|285|305
Atlanta|Douglas GA|CNN|2014-10-01|40|2145|6|1856|0|12|130|123|136|335|5|30|205|255
Atlanta|Douglas GA|CNN|2014-10-01|40|2200|3|2856|0|12|830|523|136|367|5|30|505|555
Atlanta|Douglas GA|CNN|2014-10-01|40|2215|11|2173|1|8|238|630|123|675|38|56|256|670
Atlanta|Douglas GA|CNN|2014-10-01|40|2230|12|785|2|8|57|36|110|85|76|67|76|67
Atlanta|Douglas GA|CNN|2014-10-01|40|2245|13|780|2|8|57|30|100|80|75|62|73|60
Atlanta|Douglas GA|CNN|2014-10-01|40|2300|18|580|2|8|37|70|30|35|75|62|70|60
Atlanta|Douglas GA|CNN|2014-10-01|40|2315|15|2173|1|8|238|630|123|675|38|56|256|670
Atlanta|Douglas GA|CNN|2014-10-01|40|2330|16|785|2|8|57|36|110|85|76|67|76|67
Atlanta|Douglas GA|CNN|2014-10-01|40|2345|1|780|2|8|57|30|100|80|75|62|73|60
Atlanta|Douglas GA|CNN|2014-10-01|40|0000|2|580|2|8|37|70|30|35|75|62|70|60
Atlanta|Douglas GA|CNN|2014-10-02|40|0515|3|2253|0|2|35|220|35|183|5|10|285|105
Atlanta|Douglas GA|CNN|2014-10-02|40|0530|8|2553|0|22|210|223|235|183|5|10|285|105
Atlanta|Douglas GA|CNN|2014-10-02|40|0545|5|2853|0|22|210|223|235|115|5|10|205|255
Atlanta|Douglas GA|CNN|2014-10-02|40|0600|6|2853|0|22|810|523|235|157|5|10|505|555
Atlanta|Douglas GA|CNN|2014-10-02|40|0615|6|2273|2|8|218|530|221|375|18|53|253|370
Atlanta|Douglas GA|CNN|2014-10-02|40|0630|3|785|2|8|57|35|220|85|75|37|75|57
Atlanta|Douglas GA|CNN|2014-10-02|40|0645|11|780|2|8|57|30|200|80|75|32|73|50
Atlanta|Douglas GA|CNN|2014-10-02|40|0700|12|580|2|8|17|70|30|15|75|32|70|30
Atlanta|Douglas GA|CNN|2014-10-02|40|0715|13|2253|0|2|35|220|35|183|5|10|285|105
Atlanta|Douglas GA|CNN|2014-10-02|40|0730|18|2553|0|22|210|223|235|183|5|10|285|105
Atlanta|Douglas GA|CNN|2014-10-02|40|0745|15|2853|0|22|210|223|235|115|5|10|205|255
Atlanta|Douglas GA|CNN|2014-10-02|40|0800|16|2853|0|22|810|523|235|157|5|10|505|555
Atlanta|Douglas GA|CNN|2014-10-02|40|0815|13|2273|2|8|218|530|221|375|18|53|253|370
Atlanta|Douglas GA|CNN|2014-10-02|40|0830|18|785|2|8|57|35|220|85|75|37|75|57
Atlanta|Douglas GA|CNN|2014-10-02|40|0845|12|780|2|8|57|30|200|80|75|32|73|50
Atlanta|Douglas GA|CNN|2014-10-02|40|0900|11|580|2|8|17|70|30|15|75|32|70|30
Atlanta|Douglas GA|CNN|2014-10-02|40|0915|10|2253|0|2|35|220|35|183|5|10|285|105
Atlanta|Douglas GA|CNN|2014-10-02|40|0930|3|2553|0|22|210|223|235|183|5|10|285|105
Atlanta|Douglas GA|CNN|2014-10-02|40|0945|6|2853|0|22|210|223|235|115|5|10|205|255
Atlanta|Douglas GA|CNN|2014-10-02|40|1000|7|2853|0|22|810|523|235|157|5|10|505|555
Atlanta|Douglas GA|CNN|2014-10-02|40|1015|6|2273|2|8|218|530|221|375|18|53|253|370
Atlanta|Douglas GA|CNN|2014-10-02|40|1030|5|785|2|8|57|35|220|85|75|37|75|57
Atlanta|Douglas GA|CNN|2014-10-02|40|1045|8|780|2|8|57|30|200|80|75|32|73|50
Atlanta|Douglas GA|CNN|2014-10-02|40|1100|3|580|2|8|17|70|30|15|75|32|70|30
Atlanta|Douglas GA|CNN|2014-10-02|40|1115|2|2253|0|2|35|220|35|183|5|10|285|105
Atlanta|Douglas GA|CNN|2014-10-02|40|1130|1|2553|0|22|210|223|235|183|5|10|285|105
Atlanta|Douglas GA|CNN|2014-10-02|40|1145|11|2853|0|22|210|223|235|115|5|10|205|255
Atlanta|Douglas GA|CNN|2014-10-02|40|1200|12|2853|0|22|810|523|235|157|5|10|505|555
Atlanta|Douglas GA|CNN|2014-10-02|40|1215|13|2273|2|8|218|530|221|375|18|53|253|370
Atlanta|Douglas GA|CNN|2014-10-02|40|1230|18|785|2|8|57|35|220|85|75|37|75|57
Atlanta|Douglas GA|CNN|2014-10-02|40|1245|17|780|2|8|57|30|200|80|75|32|73|50
Atlanta|Douglas GA|CNN|2014-10-02|40|1300|21|580|2|8|17|70|30|15|75|32|70|30
Atlanta|Douglas GA|CNN|2014-10-02|40|1315|22|2273|2|8|218|530|221|375|18|53|253|370
Atlanta|Douglas GA|CNN|2014-10-02|40|1330|25|785|2|8|57|35|220|85|75|37|75|57
Atlanta|Douglas GA|CNN|2014-10-02|40|1345|1|780|2|8|57|30|200|80|75|32|73|50
Atlanta|Douglas GA|CNN|2014-10-02|40|1400|2|580|2|8|17|70|30|15|75|32|70|30
Atlanta|Douglas GA|CNN|2014-10-02|40|1415|3|2253|0|2|35|220|35|183|5|10|285|105
Atlanta|Douglas GA|CNN|2014-10-02|40|1430|8|2553|0|22|210|223|235|183|5|10|285|105
Atlanta|Douglas GA|CNN|2014-10-02|40|1445|5|2853|0|22|210|223|235|115|5|10|205|255
Atlanta|Douglas GA|CNN|2014-10-02|40|1500|6|2853|0|22|810|523|235|157|5|10|505|555
Atlanta|Douglas GA|CNN|2014-10-02|40|1515|6|2273|2|8|218|530|221|375|18|53|253|370
