market|ZoneName|network|broadcastday|broadcastweek|quarterhrcode|CostPer2KHHImp|HHImp|C25Imp|C611Imp|M1220Imp|M2134Imp|M3454Imp|M55PlusImp|W1220Imp|W2134Imp|W3454Imp|W55PlusImp
Atlanta|Douglas GA|CNN|2016-10-04|41|2130|9|5334|3|55|553|559|598|559|3|53|553|533
Atlanta|Douglas GA|CNN|2016-10-04|41|2145|8|5534|3|55|553|559|598|553|3|53|533|533
Atlanta|Douglas GA|CNN|2016-10-04|41|2200|7|5534|3|55|553|359|598|584|3|53|333|333
Atlanta|Douglas GA|CNN|2016-10-04|41|2215|6|5549|5|5|555|893|555|443|55|34|534|443
Atlanta|Douglas GA|CNN|2016-10-04|41|2230|3|453|5|5|34|98|553|53|48|44|48|84
Atlanta|Douglas GA|CNN|2016-10-04|41|2245|5|453|5|5|34|93|533|53|43|45|49|83
Atlanta|Douglas GA|CNN|2016-10-04|41|2300|5|353|5|5|54|43|93|53|43|45|43|43
Atlanta|Douglas GA|CNN|2016-10-04|41|2315|4|5549|5|5|555|893|555|443|55|34|534|443
Atlanta|Douglas GA|CNN|2016-10-04|41|2330|4|453|5|5|34|98|553|53|48|44|48|84
Atlanta|Douglas GA|CNN|2016-10-04|41|2345|44|453|5|5|34|93|533|53|43|45|49|83
Atlanta|Douglas GA|CNN|2016-10-04|41|0000|44|353|5|5|54|43|93|53|43|45|43|43
Atlanta|Douglas GA|CNN|2016-10-05|41|0515|45|5536|4|5|98|554|98|549|3|54|543|543
Atlanta|Douglas GA|CNN|2016-10-05|41|0530|45|5336|4|55|554|559|598|549|3|54|543|543
Atlanta|Douglas GA|CNN|2016-10-05|41|0545|47|5436|4|55|554|559|598|553|3|54|543|533
Atlanta|Douglas GA|CNN|2016-10-05|41|0600|44|5436|4|55|454|359|598|587|3|54|343|333
Atlanta|Douglas GA|CNN|2016-10-05|41|0615|44|5579|5|4|554|894|555|673|54|36|536|674
Atlanta|Douglas GA|CNN|2016-10-05|41|0630|43|743|5|4|37|98|554|43|78|67|78|87
Atlanta|Douglas GA|CNN|2016-10-05|41|0645|4|744|5|4|37|94|544|44|73|65|79|84
Atlanta|Douglas GA|CNN|2016-10-05|41|0700|4|344|5|4|57|74|94|53|73|65|74|64
Atlanta|Douglas GA|CNN|2016-10-05|41|0715|5|5536|4|5|98|554|98|549|3|54|543|543
Atlanta|Douglas GA|CNN|2016-10-05|41|0730|5|5336|4|55|554|559|598|549|3|54|543|543
Atlanta|Douglas GA|CNN|2016-10-05|41|0745|3|5436|4|55|554|559|598|553|3|54|543|533
Atlanta|Douglas GA|CNN|2016-10-05|41|0800|6|5436|4|55|454|359|598|587|3|54|343|333
Atlanta|Douglas GA|CNN|2016-10-05|41|0815|8|5579|5|4|554|894|555|673|54|36|536|674
Atlanta|Douglas GA|CNN|2016-10-05|41|0830|9|743|5|4|37|98|554|43|78|67|78|87
Atlanta|Douglas GA|CNN|2016-10-05|41|0845|44|744|5|4|37|94|544|44|73|65|79|84
Atlanta|Douglas GA|CNN|2016-10-05|41|0900|44|344|5|4|57|74|94|53|73|65|74|64
Atlanta|Douglas GA|CNN|2016-10-05|41|0915|45|5536|4|5|98|554|98|549|3|54|543|543
Atlanta|Douglas GA|CNN|2016-10-05|41|0930|45|5336|4|55|554|559|598|549|3|54|543|543
Atlanta|Douglas GA|CNN|2016-10-05|41|0945|43|5436|4|55|554|559|598|553|3|54|543|533
Atlanta|Douglas GA|CNN|2016-10-05|41|1000|46|5436|4|55|454|359|598|587|3|54|343|333
Atlanta|Douglas GA|CNN|2016-10-05|41|1015|4|5579|5|4|554|894|555|673|54|36|536|674
Atlanta|Douglas GA|CNN|2016-10-05|41|1030|4|743|5|4|37|98|554|43|78|67|78|87
Atlanta|Douglas GA|CNN|2016-10-05|41|1045|5|744|5|4|37|94|544|44|73|65|79|84
Atlanta|Douglas GA|CNN|2016-10-05|41|1100|5|344|5|4|57|74|94|53|73|65|74|64
Atlanta|Douglas GA|CNN|2016-10-05|41|1115|3|5536|4|5|98|554|98|549|3|54|543|543
Atlanta|Douglas GA|CNN|2016-10-05|41|1130|6|5336|4|55|554|559|598|549|3|54|543|543
Atlanta|Douglas GA|CNN|2016-10-05|41|1145|8|5436|4|55|554|559|598|553|3|54|543|533
Atlanta|Douglas GA|CNN|2016-10-05|41|1200|9|5436|4|55|454|359|598|587|3|54|343|333
Atlanta|Douglas GA|CNN|2016-10-05|41|1215|44|5579|5|4|554|894|555|673|54|36|536|674
Atlanta|Douglas GA|CNN|2016-10-05|41|1230|44|743|5|4|37|98|554|43|78|67|78|87
Atlanta|Douglas GA|CNN|2016-10-05|41|1245|45|744|5|4|37|94|544|44|73|65|79|84
Atlanta|Douglas GA|CNN|2016-10-05|41|1300|45|344|5|4|57|74|94|53|73|65|74|64
Atlanta|Douglas GA|CNN|2016-10-05|41|1315|43|5579|5|4|554|894|555|673|54|36|536|674
Atlanta|Douglas GA|CNN|2016-10-05|41|1330|46|743|5|4|37|98|554|43|78|67|78|87
Atlanta|Douglas GA|CNN|2016-10-05|41|1345|45|744|5|4|37|94|544|44|73|65|79|84
Atlanta|Douglas GA|CNN|2016-10-05|41|1400|45|344|5|4|57|74|94|53|73|65|74|64
Atlanta|Douglas GA|CNN|2016-10-05|41|1415|44|5536|4|5|98|554|98|549|3|54|543|543
Atlanta|Douglas GA|CNN|2016-10-05|41|1430|44|5336|4|55|554|559|598|549|3|54|543|543
Atlanta|Douglas GA|CNN|2016-10-05|41|1445|45|5436|4|55|554|559|598|553|3|54|543|533
Atlanta|Douglas GA|CNN|2016-10-05|41|1500|9|5436|4|55|454|359|598|587|3|54|343|333
Atlanta|Douglas GA|CNN|2016-10-05|41|1515|8|5579|5|4|554|894|555|673|54|36|536|674
Atlanta|Douglas GA|CNN|2016-10-05|41|1530|7|743|5|4|37|98|554|43|78|67|78|87
Atlanta|Douglas GA|CNN|2016-10-05|41|1545|6|744|5|4|37|94|544|44|73|65|79|84
Atlanta|Douglas GA|CNN|2016-10-05|41|1600|3|344|5|4|57|74|94|53|73|65|74|64
Atlanta|Douglas GA|CNN|2016-10-05|41|1615|5|5579|5|4|554|894|555|673|54|36|536|674
Atlanta|Douglas GA|CNN|2016-10-05|41|1630|5|743|5|4|37|98|554|43|78|67|78|87
Atlanta|Douglas GA|CNN|2016-10-05|41|1645|4|744|5|4|37|94|544|44|73|65|79|84
Atlanta|Douglas GA|CNN|2016-10-05|41|1700|4|344|5|4|57|74|94|53|73|65|74|64
Atlanta|Douglas GA|CNN|2016-10-05|41|1715|44|5536|4|5|98|554|98|549|3|54|543|543
Atlanta|Douglas GA|CNN|2016-10-05|41|1730|44|5336|4|55|554|559|598|549|3|54|543|543
Atlanta|Douglas GA|CNN|2016-10-05|41|1745|45|5436|4|55|554|559|598|553|3|54|543|533
Atlanta|Douglas GA|CNN|2016-10-05|41|1800|45|5436|4|55|454|359|598|587|3|54|343|333
Atlanta|Douglas GA|CNN|2016-10-05|41|1815|47|5579|5|4|554|894|555|673|54|36|536|674
Atlanta|Douglas GA|CNN|2016-10-05|41|1830|44|743|5|4|37|98|554|43|78|67|78|87
Atlanta|Douglas GA|CNN|2016-10-05|41|1845|44|744|5|4|37|94|544|44|73|65|79|84
Atlanta|Douglas GA|CNN|2016-10-05|41|1900|43|344|5|4|57|74|94|53|73|65|74|64
Atlanta|Douglas GA|CNN|2016-10-05|41|1915|4|5579|5|4|554|894|555|673|54|36|536|674
Atlanta|Douglas GA|CNN|2016-10-05|41|1930|4|743|5|4|37|98|554|43|78|67|78|87
Atlanta|Douglas GA|CNN|2016-10-05|41|1945|5|744|5|4|37|94|544|44|73|65|79|84
Atlanta|Douglas GA|CNN|2016-10-05|41|2000|5|344|5|4|57|74|94|53|73|65|74|64
Atlanta|Douglas GA|CNN|2016-10-05|41|2115|3|5536|4|5|98|554|98|549|3|54|543|543
Atlanta|Douglas GA|CNN|2016-10-05|41|2130|6|5336|4|55|554|559|598|549|3|54|543|543
Atlanta|Douglas GA|CNN|2016-10-05|41|2145|8|5436|4|55|554|559|598|553|3|54|543|533
Atlanta|Douglas GA|CNN|2016-10-05|41|2200|9|5436|4|55|454|359|598|587|3|54|343|333
Atlanta|Douglas GA|CNN|2016-10-05|41|2215|44|5579|5|4|554|894|555|673|54|36|536|674
Atlanta|Douglas GA|CNN|2016-10-05|41|2230|44|743|5|4|37|98|554|43|78|67|78|87
Atlanta|Douglas GA|CNN|2016-10-05|41|2245|45|744|5|4|37|94|544|44|73|65|79|84
Atlanta|Douglas GA|CNN|2016-10-05|41|2300|45|344|5|4|57|74|94|53|73|65|74|64
Atlanta|Douglas GA|CNN|2016-10-05|41|2315|43|5579|5|4|554|894|555|673|54|36|536|674
Atlanta|Douglas GA|CNN|2016-10-05|41|2330|46|743|5|4|37|98|554|43|78|67|78|87
Atlanta|Douglas GA|CNN|2016-10-05|41|2345|4|744|5|4|37|94|544|44|73|65|79|84
Atlanta|Douglas GA|CNN|2016-10-05|41|0000|4|344|5|4|57|74|94|53|73|65|74|64
Atlanta|Douglas GA|CNN|2016-10-06|41|0515|5|5539|4|5|93|554|93|549|3|54|543|543
Atlanta|Douglas GA|CNN|2016-10-06|41|0530|5|5339|4|55|554|559|593|549|3|54|543|543
Atlanta|Douglas GA|CNN|2016-10-06|41|0545|3|5439|4|55|554|559|593|553|3|54|543|533
Atlanta|Douglas GA|CNN|2016-10-06|41|0600|6|5439|4|55|454|359|593|537|3|54|343|333
Atlanta|Douglas GA|CNN|2016-10-06|41|0615|8|5579|5|4|554|394|555|973|54|39|539|974
Atlanta|Douglas GA|CNN|2016-10-06|41|0630|9|743|5|4|37|93|554|43|73|97|73|37
Atlanta|Douglas GA|CNN|2016-10-06|41|0645|44|744|5|4|37|94|544|44|73|95|79|34
Atlanta|Douglas GA|CNN|2016-10-06|41|0700|44|344|5|4|57|74|94|53|73|95|74|94
Atlanta|Douglas GA|CNN|2016-10-06|41|0715|45|5539|4|5|93|554|93|549|3|54|543|543
Atlanta|Douglas GA|CNN|2016-10-06|41|0730|45|5339|4|55|554|559|593|549|3|54|543|543
Atlanta|Douglas GA|CNN|2016-10-06|41|0745|43|5439|4|55|554|559|593|553|3|54|543|533
Atlanta|Douglas GA|CNN|2016-10-06|41|0800|46|5439|4|55|454|359|593|537|3|54|343|333
Atlanta|Douglas GA|CNN|2016-10-06|41|0815|45|5579|5|4|554|394|555|973|54|39|539|974
Atlanta|Douglas GA|CNN|2016-10-06|41|0830|45|743|5|4|37|93|554|43|73|97|73|37
Atlanta|Douglas GA|CNN|2016-10-06|41|0845|44|744|5|4|37|94|544|44|73|95|79|34
Atlanta|Douglas GA|CNN|2016-10-06|41|0900|44|344|5|4|57|74|94|53|73|95|74|94
Atlanta|Douglas GA|CNN|2016-10-06|41|0915|45|5539|4|5|93|554|93|549|3|54|543|543
Atlanta|Douglas GA|CNN|2016-10-06|41|0930|9|5339|4|55|554|559|593|549|3|54|543|543
Atlanta|Douglas GA|CNN|2016-10-06|41|0945|8|5439|4|55|554|559|593|553|3|54|543|533
Atlanta|Douglas GA|CNN|2016-10-06|41|1000|7|5439|4|55|454|359|593|537|3|54|343|333
Atlanta|Douglas GA|CNN|2016-10-06|41|1015|6|5579|5|4|554|394|555|973|54|39|539|974
Atlanta|Douglas GA|CNN|2016-10-06|41|1030|3|743|5|4|37|93|554|43|73|97|73|37
Atlanta|Douglas GA|CNN|2016-10-06|41|1045|5|744|5|4|37|94|544|44|73|95|79|34
Atlanta|Douglas GA|CNN|2016-10-06|41|1100|5|344|5|4|57|74|94|53|73|95|74|94
Atlanta|Douglas GA|CNN|2016-10-06|41|1115|4|5539|4|5|93|554|93|549|3|54|543|543
Atlanta|Douglas GA|CNN|2016-10-06|41|1130|4|5339|4|55|554|559|593|549|3|54|543|543
Atlanta|Douglas GA|CNN|2016-10-06|41|1145|44|5439|4|55|554|559|593|553|3|54|543|533
Atlanta|Douglas GA|CNN|2016-10-06|41|1200|44|5439|4|55|454|359|593|537|3|54|343|333
Atlanta|Douglas GA|CNN|2016-10-06|41|1215|45|5579|5|4|554|394|555|973|54|39|539|974
Atlanta|Douglas GA|CNN|2016-10-06|41|1230|45|743|5|4|37|93|554|43|73|97|73|37
Atlanta|Douglas GA|CNN|2016-10-06|41|1245|47|744|5|4|37|94|544|44|73|95|79|34
Atlanta|Douglas GA|CNN|2016-10-06|41|1300|44|344|5|4|57|74|94|53|73|95|74|94
Atlanta|Douglas GA|CNN|2016-10-06|41|1315|44|5579|5|4|554|394|555|973|54|39|539|974
Atlanta|Douglas GA|CNN|2016-10-06|41|1330|43|743|5|4|37|93|554|43|73|97|73|37
Atlanta|Douglas GA|CNN|2016-10-06|41|1345|4|744|5|4|37|94|544|44|73|95|79|34
Atlanta|Douglas GA|CNN|2016-10-06|41|1400|4|344|5|4|57|74|94|53|73|95|74|94
Atlanta|Douglas GA|CNN|2016-10-06|41|1415|5|5539|4|5|93|554|93|549|3|54|543|543
Atlanta|Douglas GA|CNN|2016-10-06|41|1430|5|5339|4|55|554|559|593|549|3|54|543|543
Atlanta|Douglas GA|CNN|2016-10-06|41|1445|3|5439|4|55|554|559|593|553|3|54|543|533
Atlanta|Douglas GA|CNN|2016-10-06|41|1500|6|5439|4|55|454|359|593|537|3|54|343|333
Atlanta|Douglas GA|CNN|2016-10-06|41|1515|8|5579|5|4|554|394|555|973|54|39|539|974
