market|ZoneName|network|broadcastday|broadcastweek|quarterhrcode|CostPer1KHHImp|HHImp|C25Imp|C611Imp|M1220Imp|M2134Imp|M3454Imp|M55PlusImp|W1220Imp|W2134Imp|W3454Imp|W55PlusImp
Atlanta|Douglas GA|CNN|2015-10-05|41|1300|99|525|8|2|69|95|25|65|95|38|95|35
Atlanta|Douglas GA|CNN|2015-10-05|41|1315|93|8692|6|2|862|625|686|395|62|53|853|395
Atlanta|Douglas GA|CNN|2015-10-05|41|1330|9|925|8|2|59|26|665|25|96|39|96|69
Atlanta|Douglas GA|CNN|2015-10-05|41|1345|8|925|8|2|59|25|655|25|95|38|92|65
Atlanta|Douglas GA|CNN|2015-10-05|41|1400|6|525|8|2|69|95|25|65|95|38|95|35
Atlanta|Douglas GA|CNN|2015-10-05|41|1415|6|6853|5|8|26|685|26|622|5|65|625|655
Atlanta|Douglas GA|CNN|2015-10-05|41|1430|5|6553|5|68|665|682|626|622|5|65|825|655
Atlanta|Douglas GA|CNN|2015-10-05|41|1445|4|6253|5|68|665|682|626|665|5|65|855|855
Atlanta|Douglas GA|CNN|2015-10-05|41|1500|6|8253|5|68|265|582|626|669|5|65|555|555
Atlanta|Douglas GA|CNN|2015-10-05|41|1515|2|8692|6|2|862|625|686|395|62|53|853|395
Atlanta|Douglas GA|CNN|2015-10-05|41|1530|9|925|8|2|59|26|665|25|96|39|96|69
Atlanta|Douglas GA|CNN|2015-10-05|41|1545|99|925|8|2|59|25|655|25|95|38|92|65
Atlanta|Douglas GA|CNN|2015-10-05|41|1600|92|525|8|2|69|95|25|65|95|38|95|35
Atlanta|Douglas GA|CNN|2015-10-05|41|1615|96|8692|6|2|862|625|686|395|62|53|853|395
Atlanta|Douglas GA|CNN|2015-10-05|41|1630|94|925|8|2|59|26|665|25|96|39|96|69
Atlanta|Douglas GA|CNN|2015-10-05|41|1645|96|925|8|2|59|25|655|25|95|38|92|65
Atlanta|Douglas GA|CNN|2015-10-05|41|1700|29|525|8|2|69|95|25|65|95|38|95|35
Atlanta|Douglas GA|CNN|2015-10-05|41|1715|22|6853|5|8|26|685|26|622|5|65|625|655
Atlanta|Douglas GA|CNN|2015-10-05|41|1730|25|6553|5|68|665|682|626|622|5|65|825|655
Atlanta|Douglas GA|CNN|2015-10-05|41|1745|9|6253|5|68|665|682|626|665|5|65|855|855
Atlanta|Douglas GA|CNN|2015-10-05|41|1800|2|8253|5|68|265|582|626|669|5|65|555|555
Atlanta|Douglas GA|CNN|2015-10-05|41|1815|6|8692|6|2|862|625|686|395|62|53|853|395
Atlanta|Douglas GA|CNN|2015-10-05|41|1830|4|925|8|2|59|26|665|25|96|39|96|69
Atlanta|Douglas GA|CNN|2015-10-05|41|1845|5|925|8|2|59|25|655|25|95|38|92|65
Atlanta|Douglas GA|CNN|2015-10-05|41|1900|6|525|8|2|69|95|25|65|95|38|95|35
Atlanta|Douglas GA|CNN|2015-10-05|41|1915|8|8692|6|2|862|625|686|395|62|53|853|395
Atlanta|Douglas GA|CNN|2015-10-05|41|1930|9|925|8|2|59|26|665|25|96|39|96|69
Atlanta|Douglas GA|CNN|2015-10-05|41|1945|99|925|8|2|59|25|655|25|95|38|92|65
Atlanta|Douglas GA|CNN|2015-10-05|41|2000|92|525|8|2|69|95|25|65|95|38|95|35
Atlanta|Douglas GA|CNN|2015-10-05|41|2115|96|6853|5|8|26|685|26|622|5|65|625|655
Atlanta|Douglas GA|CNN|2015-10-05|41|2130|94|6553|5|68|665|682|626|622|5|65|825|655
Atlanta|Douglas GA|CNN|2015-10-05|41|2145|95|6253|5|68|665|682|626|665|5|65|855|855
Atlanta|Douglas GA|CNN|2015-10-05|41|2200|96|8253|5|68|265|582|626|669|5|65|555|555
Atlanta|Douglas GA|CNN|2015-10-05|41|2215|9|8692|6|2|862|625|686|395|62|53|853|395
Atlanta|Douglas GA|CNN|2015-10-05|41|2230|2|925|8|2|59|26|665|25|96|39|96|69
Atlanta|Douglas GA|CNN|2015-10-05|41|2245|6|925|8|2|59|25|655|25|95|38|92|65
Atlanta|Douglas GA|CNN|2015-10-05|41|2300|4|525|8|2|69|95|25|65|95|38|95|35
Atlanta|Douglas GA|CNN|2015-10-05|41|2315|5|8692|6|2|862|625|686|395|62|53|853|395
Atlanta|Douglas GA|CNN|2015-10-05|41|2330|6|925|8|2|59|26|665|25|96|39|96|69
Atlanta|Douglas GA|CNN|2015-10-05|41|2345|8|925|8|2|59|25|655|25|95|38|92|65
Atlanta|Douglas GA|CNN|2015-10-05|41|0000|9|525|8|2|69|95|25|65|95|38|95|35
Atlanta|Douglas GA|CNN|2015-10-06|41|0515|99|6953|5|9|28|695|28|622|5|65|625|655
Atlanta|Douglas GA|CNN|2015-10-06|41|0530|92|6553|5|69|665|692|628|622|5|65|925|655
Atlanta|Douglas GA|CNN|2015-10-06|41|0545|96|6253|5|69|665|692|628|665|5|65|955|955
Atlanta|Douglas GA|CNN|2015-10-06|41|0600|94|9253|5|69|265|592|628|689|5|65|555|555
Atlanta|Douglas GA|CNN|2015-10-06|41|0615|95|9692|6|2|962|825|696|395|62|53|953|395
Atlanta|Douglas GA|CNN|2015-10-06|41|0630|96|925|9|2|59|28|665|25|98|39|98|89
Atlanta|Douglas GA|CNN|2015-10-06|41|0645|96|925|9|2|59|25|655|25|95|39|92|85
Atlanta|Douglas GA|CNN|2015-10-06|41|0700|94|525|9|2|69|95|25|65|95|39|95|35
Atlanta|Douglas GA|CNN|2015-10-06|41|0715|92|6953|5|9|28|695|28|622|5|65|625|655
Atlanta|Douglas GA|CNN|2015-10-06|41|0730|99|6553|5|69|665|692|628|622|5|65|925|655
Atlanta|Douglas GA|CNN|2015-10-06|41|0745|93|6253|5|69|665|692|628|665|5|65|955|955
Atlanta|Douglas GA|CNN|2015-10-06|41|0800|9|9253|5|69|265|592|628|689|5|65|555|555
Atlanta|Douglas GA|CNN|2015-10-06|41|0815|8|9692|6|2|962|825|696|395|62|53|953|395
Atlanta|Douglas GA|CNN|2015-10-06|41|0830|6|925|9|2|59|28|665|25|98|39|98|89
Atlanta|Douglas GA|CNN|2015-10-06|41|0845|6|925|9|2|59|25|655|25|95|39|92|85
Atlanta|Douglas GA|CNN|2015-10-06|41|0900|5|525|9|2|69|95|25|65|95|39|95|35
Atlanta|Douglas GA|CNN|2015-10-06|41|0915|4|6953|5|9|28|695|28|622|5|65|625|655
Atlanta|Douglas GA|CNN|2015-10-06|41|0930|6|6553|5|69|665|692|628|622|5|65|925|655
Atlanta|Douglas GA|CNN|2015-10-06|41|0945|2|6253|5|69|665|692|628|665|5|65|955|955
Atlanta|Douglas GA|CNN|2015-10-06|41|1000|9|9253|5|69|265|592|628|689|5|65|555|555
Atlanta|Douglas GA|CNN|2015-10-06|41|1015|99|9692|6|2|962|825|696|395|62|53|953|395
Atlanta|Douglas GA|CNN|2015-10-06|41|1030|92|925|9|2|59|28|665|25|98|39|98|89
Atlanta|Douglas GA|CNN|2015-10-06|41|1045|96|925|9|2|59|25|655|25|95|39|92|85
Atlanta|Douglas GA|CNN|2015-10-06|41|1100|94|525|9|2|69|95|25|65|95|39|95|35
Atlanta|Douglas GA|CNN|2015-10-06|41|1115|96|6953|5|9|28|695|28|622|5|65|625|655
Atlanta|Douglas GA|CNN|2015-10-06|41|1130|29|6553|5|69|665|692|628|622|5|65|925|655
Atlanta|Douglas GA|CNN|2015-10-06|41|1145|22|6253|5|69|665|692|628|665|5|65|955|955
Atlanta|Douglas GA|CNN|2015-10-06|41|1200|25|9253|5|69|265|592|628|689|5|65|555|555
Atlanta|Douglas GA|CNN|2015-10-06|41|1215|9|9692|6|2|962|825|696|395|62|53|953|395
Atlanta|Douglas GA|CNN|2015-10-06|41|1230|2|925|9|2|59|28|665|25|98|39|98|89
Atlanta|Douglas GA|CNN|2015-10-06|41|1245|6|925|9|2|59|25|655|25|95|39|92|85
Atlanta|Douglas GA|CNN|2015-10-06|41|1300|4|525|9|2|69|95|25|65|95|39|95|35
Atlanta|Douglas GA|CNN|2015-10-06|41|1315|5|9692|6|2|962|825|696|395|62|53|953|395
Atlanta|Douglas GA|CNN|2015-10-06|41|1330|6|925|9|2|59|28|665|25|98|39|98|89
Atlanta|Douglas GA|CNN|2015-10-06|41|1345|8|925|9|2|59|25|655|25|95|39|92|85
Atlanta|Douglas GA|CNN|2015-10-06|41|1400|9|525|9|2|69|95|25|65|95|39|95|35
Atlanta|Douglas GA|CNN|2015-10-06|41|1415|99|6953|5|9|28|695|28|622|5|65|625|655
Atlanta|Douglas GA|CNN|2015-10-06|41|1430|92|6553|5|69|665|692|628|622|5|65|925|655
Atlanta|Douglas GA|CNN|2015-10-06|41|1445|96|6253|5|69|665|692|628|665|5|65|955|955
Atlanta|Douglas GA|CNN|2015-10-06|41|1500|94|9253|5|69|265|592|628|689|5|65|555|555
Atlanta|Douglas GA|CNN|2015-10-06|41|1515|95|9692|6|2|962|825|696|395|62|53|953|395
Atlanta|Douglas GA|CNN|2015-10-06|41|1530|96|925|9|2|59|28|665|25|98|39|98|89
Atlanta|Douglas GA|CNN|2015-10-06|41|1545|9|925|9|2|59|25|655|25|95|39|92|85
Atlanta|Douglas GA|CNN|2015-10-06|41|1600|2|525|9|2|69|95|25|65|95|39|95|35
Atlanta|Douglas GA|CNN|2015-10-06|41|1615|6|9692|6|2|962|825|696|395|62|53|953|395
Atlanta|Douglas GA|CNN|2015-10-06|41|1630|4|925|9|2|59|28|665|25|98|39|98|89
Atlanta|Douglas GA|CNN|2015-10-06|41|1645|5|925|9|2|59|25|655|25|95|39|92|85
Atlanta|Douglas GA|CNN|2015-10-06|41|1700|6|525|9|2|69|95|25|65|95|39|95|35
Atlanta|Douglas GA|CNN|2015-10-06|41|1715|8|6953|5|9|28|695|28|622|5|65|625|655
Atlanta|Douglas GA|CNN|2015-10-06|41|1730|9|6553|5|69|665|692|628|622|5|65|925|655
Atlanta|Douglas GA|CNN|2015-10-06|41|1745|99|6253|5|69|665|692|628|665|5|65|955|955
Atlanta|Douglas GA|CNN|2015-10-06|41|1800|92|9253|5|69|265|592|628|689|5|65|555|555
Atlanta|Douglas GA|CNN|2015-10-06|41|1815|96|9692|6|2|962|825|696|395|62|53|953|395
Atlanta|Douglas GA|CNN|2015-10-06|41|1830|94|925|9|2|59|28|665|25|98|39|98|89
Atlanta|Douglas GA|CNN|2015-10-06|41|1845|95|925|9|2|59|25|655|25|95|39|92|85
Atlanta|Douglas GA|CNN|2015-10-06|41|1900|96|525|9|2|69|95|25|65|95|39|95|35
Atlanta|Douglas GA|CNN|2015-10-06|41|1915|96|9692|6|2|962|825|696|395|62|53|953|395
Atlanta|Douglas GA|CNN|2015-10-06|41|1930|94|925|9|2|59|28|665|25|98|39|98|89
Atlanta|Douglas GA|CNN|2015-10-06|41|1945|92|925|9|2|59|25|655|25|95|39|92|85
Atlanta|Douglas GA|CNN|2015-10-06|41|2000|99|525|9|2|69|95|25|65|95|39|95|35
Atlanta|Douglas GA|CNN|2015-10-06|41|2115|93|6953|5|9|28|695|28|622|5|65|625|655
Atlanta|Douglas GA|CNN|2015-10-06|41|2130|9|6553|5|69|665|692|628|622|5|65|925|655
Atlanta|Douglas GA|CNN|2015-10-06|41|2145|8|6253|5|69|665|692|628|665|5|65|955|955
Atlanta|Douglas GA|CNN|2015-10-06|41|2200|6|9253|5|69|265|592|628|689|5|65|555|555
Atlanta|Douglas GA|CNN|2015-10-06|41|2215|6|9692|6|2|962|825|696|395|62|53|953|395
Atlanta|Douglas GA|CNN|2015-10-06|41|2230|5|925|9|2|59|28|665|25|98|39|98|89
Atlanta|Douglas GA|CNN|2015-10-06|41|2245|4|925|9|2|59|25|655|25|95|39|92|85
Atlanta|Douglas GA|CNN|2015-10-06|41|2300|6|525|9|2|69|95|25|65|95|39|95|35
Atlanta|Douglas GA|CNN|2015-10-06|41|2315|2|9692|6|2|962|825|696|395|62|53|953|395
Atlanta|Douglas GA|CNN|2015-10-06|41|2330|9|925|9|2|59|28|665|25|98|39|98|89
Atlanta|Douglas GA|CNN|2015-10-06|41|2345|99|925|9|2|59|25|655|25|95|39|92|85
Atlanta|Douglas GA|CNN|2015-10-06|41|0000|92|525|9|2|69|95|25|65|95|39|95|35
Atlanta|Douglas GA|CNN|2015-10-07|41|0515|96|9256|3|2|28|923|28|692|5|63|995|635
Atlanta|Douglas GA|CNN|2015-10-07|41|0530|94|9556|3|92|963|922|928|692|5|63|295|635
Atlanta|Douglas GA|CNN|2015-10-07|41|0545|96|9956|3|92|963|922|928|665|5|63|235|255
Atlanta|Douglas GA|CNN|2015-10-07|41|0600|29|2956|3|92|963|522|928|686|5|63|535|555
Atlanta|Douglas GA|CNN|2015-10-07|41|0615|22|2962|9|9|269|823|926|665|69|56|256|663
Atlanta|Douglas GA|CNN|2015-10-07|41|0630|25|695|2|9|56|28|993|95|68|66|68|86
Atlanta|Douglas GA|CNN|2015-10-07|41|0645|9|693|2|9|56|23|933|93|65|62|62|83
Atlanta|Douglas GA|CNN|2015-10-07|41|0700|2|593|2|9|66|63|23|65|65|62|63|63
Atlanta|Douglas GA|CNN|2015-10-07|41|0715|6|9256|3|2|28|923|28|692|5|63|995|635
Atlanta|Douglas GA|CNN|2015-10-07|41|0730|4|9556|3|92|963|922|928|692|5|63|295|635
Atlanta|Douglas GA|CNN|2015-10-07|41|0745|5|9956|3|92|963|922|928|665|5|63|235|255
Atlanta|Douglas GA|CNN|2015-10-07|41|0800|6|2956|3|92|963|522|928|686|5|63|535|555
Atlanta|Douglas GA|CNN|2015-10-07|41|0815|8|2962|9|9|269|823|926|665|69|56|256|663
Atlanta|Douglas GA|CNN|2015-10-07|41|0830|9|695|2|9|56|28|993|95|68|66|68|86
Atlanta|Douglas GA|CNN|2015-10-07|41|0845|99|693|2|9|56|23|933|93|65|62|62|83
Atlanta|Douglas GA|CNN|2015-10-07|41|0900|92|593|2|9|66|63|23|65|65|62|63|63
Atlanta|Douglas GA|CNN|2015-10-07|41|0915|96|9256|3|2|28|923|28|692|5|63|995|635
Atlanta|Douglas GA|CNN|2015-10-07|41|0930|94|9556|3|92|963|922|928|692|5|63|295|635
Atlanta|Douglas GA|CNN|2015-10-07|41|0945|95|9956|3|92|963|922|928|665|5|63|235|255
Atlanta|Douglas GA|CNN|2015-10-07|41|1000|96|2956|3|92|963|522|928|686|5|63|535|555
Atlanta|Douglas GA|CNN|2015-10-07|41|1015|9|2962|9|9|269|823|926|665|69|56|256|663
Atlanta|Douglas GA|CNN|2015-10-07|41|1030|2|695|2|9|56|28|993|95|68|66|68|86
Atlanta|Douglas GA|CNN|2015-10-07|41|1045|6|693|2|9|56|23|933|93|65|62|62|83
Atlanta|Douglas GA|CNN|2015-10-07|41|1100|4|593|2|9|66|63|23|65|65|62|63|63
Atlanta|Douglas GA|CNN|2015-10-07|41|1115|5|9256|3|2|28|923|28|692|5|63|995|635
Atlanta|Douglas GA|CNN|2015-10-07|41|1130|6|9556|3|92|963|922|928|692|5|63|295|635
Atlanta|Douglas GA|CNN|2015-10-07|41|1145|8|9956|3|92|963|922|928|665|5|63|235|255
Atlanta|Douglas GA|CNN|2015-10-07|41|1200|9|2956|3|92|963|522|928|686|5|63|535|555
Atlanta|Douglas GA|CNN|2015-10-07|41|1215|99|2962|9|9|269|823|926|665|69|56|256|663
Atlanta|Douglas GA|CNN|2015-10-07|41|1230|92|695|2|9|56|28|993|95|68|66|68|86
Atlanta|Douglas GA|CNN|2015-10-07|41|1245|96|693|2|9|56|23|933|93|65|62|62|83
Atlanta|Douglas GA|CNN|2015-10-07|41|1300|94|593|2|9|66|63|23|65|65|62|63|63
Atlanta|Douglas GA|CNN|2015-10-07|41|1315|95|2962|9|9|269|823|926|665|69|56|256|663
Atlanta|Douglas GA|CNN|2015-10-07|41|1330|96|695|2|9|56|28|993|95|68|66|68|86
Atlanta|Douglas GA|CNN|2015-10-07|41|1345|96|693|2|9|56|23|933|93|65|62|62|83
Atlanta|Douglas GA|CNN|2015-10-07|41|1400|94|593|2|9|66|63|23|65|65|62|63|63
Atlanta|Douglas GA|CNN|2015-10-07|41|1415|92|9256|3|2|28|923|28|692|5|63|995|635
Atlanta|Douglas GA|CNN|2015-10-07|41|1430|99|9556|3|92|963|922|928|692|5|63|295|635
Atlanta|Douglas GA|CNN|2015-10-07|41|1445|93|9956|3|92|963|922|928|665|5|63|235|255
Atlanta|Douglas GA|CNN|2015-10-07|41|1500|9|2956|3|92|963|522|928|686|5|63|535|555
Atlanta|Douglas GA|CNN|2015-10-07|41|1515|8|2962|9|9|269|823|926|665|69|56|256|663
Atlanta|Douglas GA|CNN|2015-10-07|41|1530|6|695|2|9|56|28|993|95|68|66|68|86
Atlanta|Douglas GA|CNN|2015-10-07|41|1545|6|693|2|9|56|23|933|93|65|62|62|83
Atlanta|Douglas GA|CNN|2015-10-07|41|1600|5|593|2|9|66|63|23|65|65|62|63|63
Atlanta|Douglas GA|CNN|2015-10-07|41|1615|4|2962|9|9|269|823|926|665|69|56|256|663
Atlanta|Douglas GA|CNN|2015-10-07|41|1630|6|695|2|9|56|28|993|95|68|66|68|86
Atlanta|Douglas GA|CNN|2015-10-07|41|1645|2|693|2|9|56|23|933|93|65|62|62|83
Atlanta|Douglas GA|CNN|2015-10-07|41|1700|9|593|2|9|66|63|23|65|65|62|63|63
Atlanta|Douglas GA|CNN|2015-10-07|41|1715|99|9256|3|2|28|923|28|692|5|63|995|635
Atlanta|Douglas GA|CNN|2015-10-07|41|1730|92|9556|3|92|963|922|928|692|5|63|295|635
Atlanta|Douglas GA|CNN|2015-10-07|41|1745|96|9956|3|92|963|922|928|665|5|63|235|255
Atlanta|Douglas GA|CNN|2015-10-07|41|1800|94|2956|3|92|963|522|928|686|5|63|535|555
Atlanta|Douglas GA|CNN|2015-10-07|41|1815|96|2962|9|9|269|823|926|665|69|56|256|663
Atlanta|Douglas GA|CNN|2015-10-07|41|1830|29|695|2|9|56|28|993|95|68|66|68|86
Atlanta|Douglas GA|CNN|2015-10-07|41|1845|22|693|2|9|56|23|933|93|65|62|62|83
Atlanta|Douglas GA|CNN|2015-10-07|41|1900|25|593|2|9|66|63|23|65|65|62|63|63
Atlanta|Douglas GA|CNN|2015-10-07|41|1915|9|2962|9|9|269|823|926|665|69|56|256|663
Atlanta|Douglas GA|CNN|2015-10-07|41|1930|2|695|2|9|56|28|993|95|68|66|68|86
Atlanta|Douglas GA|CNN|2015-10-07|41|1945|6|693|2|9|56|23|933|93|65|62|62|83
Atlanta|Douglas GA|CNN|2015-10-07|41|2000|4|593|2|9|66|63|23|65|65|62|63|63
Atlanta|Douglas GA|CNN|2015-10-07|41|2115|5|9256|3|2|28|923|28|692|5|63|995|635
Atlanta|Douglas GA|CNN|2015-10-07|41|2130|6|9556|3|92|963|922|928|692|5|63|295|635
Atlanta|Douglas GA|CNN|2015-10-07|41|2145|8|9956|3|92|963|922|928|665|5|63|235|255
Atlanta|Douglas GA|CNN|2015-10-07|41|2200|9|2956|3|92|963|522|928|686|5|63|535|555
Atlanta|Douglas GA|CNN|2015-10-07|41|2215|99|2962|9|9|269|823|926|665|69|56|256|663
Atlanta|Douglas GA|CNN|2015-10-07|41|2230|92|695|2|9|56|28|993|95|68|66|68|86
Atlanta|Douglas GA|CNN|2015-10-07|41|2245|96|693|2|9|56|23|933|93|65|62|62|83
Atlanta|Douglas GA|CNN|2015-10-07|41|2300|94|593|2|9|66|63|23|65|65|62|63|63
Atlanta|Douglas GA|CNN|2015-10-07|41|2315|95|2962|9|9|269|823|926|665|69|56|256|663
Atlanta|Douglas GA|CNN|2015-10-07|41|2330|96|695|2|9|56|28|993|95|68|66|68|86
Atlanta|Douglas GA|CNN|2015-10-07|41|2345|9|693|2|9|56|23|933|93|65|62|62|83
Atlanta|Douglas GA|CNN|2015-10-07|41|0000|2|593|2|9|66|63|23|65|65|62|63|63
Atlanta|Douglas GA|CNN|2015-10-08|41|0515|6|2252|3|2|25|223|25|992|5|93|295|935
Atlanta|Douglas GA|CNN|2015-10-08|41|0530|4|2552|3|22|293|222|225|992|5|93|295|935
Atlanta|Douglas GA|CNN|2015-10-08|41|0545|5|2952|3|22|293|222|225|995|5|93|235|255
Atlanta|Douglas GA|CNN|2015-10-08|41|0600|6|2952|3|22|993|522|225|956|5|93|535|555
Atlanta|Douglas GA|CNN|2015-10-08|41|0615|8|2262|2|9|299|523|229|265|99|52|252|263
Atlanta|Douglas GA|CNN|2015-10-08|41|0630|9|695|2|9|56|25|223|95|65|26|65|56
Atlanta|Douglas GA|CNN|2015-10-08|41|0645|99|693|2|9|56|23|233|93|65|22|62|53
Atlanta|Douglas GA|CNN|2015-10-08|41|0700|92|593|2|9|96|63|23|95|65|22|63|23
Atlanta|Douglas GA|CNN|2015-10-08|41|0715|96|2252|3|2|25|223|25|992|5|93|295|935
Atlanta|Douglas GA|CNN|2015-10-08|41|0730|94|2552|3|22|293|222|225|992|5|93|295|935
Atlanta|Douglas GA|CNN|2015-10-08|41|0745|95|2952|3|22|293|222|225|995|5|93|235|255
Atlanta|Douglas GA|CNN|2015-10-08|41|0800|96|2952|3|22|993|522|225|956|5|93|535|555
Atlanta|Douglas GA|CNN|2015-10-08|41|0815|96|2262|2|9|299|523|229|265|99|52|252|263
Atlanta|Douglas GA|CNN|2015-10-08|41|0830|94|695|2|9|56|25|223|95|65|26|65|56
Atlanta|Douglas GA|CNN|2015-10-08|41|0845|92|693|2|9|56|23|233|93|65|22|62|53
Atlanta|Douglas GA|CNN|2015-10-08|41|0900|99|593|2|9|96|63|23|95|65|22|63|23
Atlanta|Douglas GA|CNN|2015-10-08|41|0915|93|2252|3|2|25|223|25|992|5|93|295|935
Atlanta|Douglas GA|CNN|2015-10-08|41|0930|9|2552|3|22|293|222|225|992|5|93|295|935
Atlanta|Douglas GA|CNN|2015-10-08|41|0945|8|2952|3|22|293|222|225|995|5|93|235|255
Atlanta|Douglas GA|CNN|2015-10-08|41|1000|6|2952|3|22|993|522|225|956|5|93|535|555
Atlanta|Douglas GA|CNN|2015-10-08|41|1015|6|2262|2|9|299|523|229|265|99|52|252|263
Atlanta|Douglas GA|CNN|2015-10-08|41|1030|5|695|2|9|56|25|223|95|65|26|65|56
Atlanta|Douglas GA|CNN|2015-10-08|41|1045|4|693|2|9|56|23|233|93|65|22|62|53
Atlanta|Douglas GA|CNN|2015-10-08|41|1100|6|593|2|9|96|63|23|95|65|22|63|23
Atlanta|Douglas GA|CNN|2015-10-08|41|1115|2|2252|3|2|25|223|25|992|5|93|295|935
Atlanta|Douglas GA|CNN|2015-10-08|41|1130|9|2552|3|22|293|222|225|992|5|93|295|935
Atlanta|Douglas GA|CNN|2015-10-08|41|1145|99|2952|3|22|293|222|225|995|5|93|235|255
Atlanta|Douglas GA|CNN|2015-10-08|41|1200|92|2952|3|22|993|522|225|956|5|93|535|555
Atlanta|Douglas GA|CNN|2015-10-08|41|1215|96|2262|2|9|299|523|229|265|99|52|252|263
Atlanta|Douglas GA|CNN|2015-10-08|41|1230|94|695|2|9|56|25|223|95|65|26|65|56
Atlanta|Douglas GA|CNN|2015-10-08|41|1245|96|693|2|9|56|23|233|93|65|22|62|53
Atlanta|Douglas GA|CNN|2015-10-08|41|1300|29|593|2|9|96|63|23|95|65|22|63|23
Atlanta|Douglas GA|CNN|2015-10-08|41|1315|22|2262|2|9|299|523|229|265|99|52|252|263
Atlanta|Douglas GA|CNN|2015-10-08|41|1330|25|695|2|9|56|25|223|95|65|26|65|56
Atlanta|Douglas GA|CNN|2015-10-08|41|1345|9|693|2|9|56|23|233|93|65|22|62|53
Atlanta|Douglas GA|CNN|2015-10-08|41|1400|2|593|2|9|96|63|23|95|65|22|63|23
Atlanta|Douglas GA|CNN|2015-10-08|41|1415|6|2252|3|2|25|223|25|992|5|93|295|935
Atlanta|Douglas GA|CNN|2015-10-08|41|1430|4|2552|3|22|293|222|225|992|5|93|295|935
Atlanta|Douglas GA|CNN|2015-10-08|41|1445|5|2952|3|22|293|222|225|995|5|93|235|255
Atlanta|Douglas GA|CNN|2015-10-08|41|1500|6|2952|3|22|993|522|225|956|5|93|535|555
Atlanta|Douglas GA|CNN|2015-10-08|41|1515|8|2262|2|9|299|523|229|265|99|52|252|263
