market|ZoneName|network|broadcastday|broadcastweek|quarterhrcode|CostPer2KHHImp|HHImp|C25Imp|C611Imp|M1220Imp|M2134Imp|M3454Imp|M55PlusImp|W1220Imp|W2134Imp|W3454Imp|W55PlusImp
Atlanta|Douglas GA|CNN|2016-09-26|40|2315|5|8142|1|0|810|725|181|445|10|54|854|445
Atlanta|Douglas GA|CNN|2016-09-26|40|2330|6|405|8|0|54|27|115|05|47|44|47|74
Atlanta|Douglas GA|CNN|2016-09-26|40|2345|8|405|8|0|54|25|155|05|45|48|42|75
Atlanta|Douglas GA|CNN|2016-09-26|40|0000|2|505|8|0|14|45|25|15|45|48|45|45
Atlanta|Douglas GA|CNN|2016-09-27|40|0515|44|1154|5|1|28|115|28|102|5|15|105|155
Atlanta|Douglas GA|CNN|2016-09-27|40|0530|44|1554|5|11|115|112|128|102|5|15|105|155
Atlanta|Douglas GA|CNN|2016-09-27|40|0545|40|1054|5|11|115|112|128|115|5|15|155|155
Atlanta|Douglas GA|CNN|2016-09-27|40|0600|40|1054|5|11|015|512|128|184|5|15|555|555
Atlanta|Douglas GA|CNN|2016-09-27|40|0615|45|1142|1|0|110|825|111|445|10|54|154|445
Atlanta|Douglas GA|CNN|2016-09-27|40|0630|46|405|1|0|54|28|115|05|48|44|48|84
Atlanta|Douglas GA|CNN|2016-09-27|40|0645|40|405|1|0|54|25|155|05|45|41|42|85
Atlanta|Douglas GA|CNN|2016-09-27|40|0700|40|505|1|0|14|45|25|15|45|41|45|45
Atlanta|Douglas GA|CNN|2016-09-27|40|0715|44|1154|5|1|28|115|28|102|5|15|105|155
Atlanta|Douglas GA|CNN|2016-09-27|40|0730|44|1554|5|11|115|112|128|102|5|15|105|155
Atlanta|Douglas GA|CNN|2016-09-27|40|0745|40|1054|5|11|115|112|128|115|5|15|155|155
Atlanta|Douglas GA|CNN|2016-09-27|40|0800|2|1054|5|11|015|512|128|184|5|15|555|555
Atlanta|Douglas GA|CNN|2016-09-27|40|0815|8|1142|1|0|110|825|111|445|10|54|154|445
Atlanta|Douglas GA|CNN|2016-09-27|40|0830|7|405|1|0|54|28|115|05|48|44|48|84
Atlanta|Douglas GA|CNN|2016-09-27|40|0845|6|405|1|0|54|25|155|05|45|41|42|85
Atlanta|Douglas GA|CNN|2016-09-27|40|0900|5|505|1|0|14|45|25|15|45|41|45|45
Atlanta|Douglas GA|CNN|2016-09-27|40|0915|0|1154|5|1|28|115|28|102|5|15|105|155
Atlanta|Douglas GA|CNN|2016-09-27|40|0930|0|1554|5|11|115|112|128|102|5|15|105|155
Atlanta|Douglas GA|CNN|2016-09-27|40|0945|4|1054|5|11|115|112|128|115|5|15|155|155
Atlanta|Douglas GA|CNN|2016-09-27|40|1000|4|1054|5|11|015|512|128|184|5|15|555|555
Atlanta|Douglas GA|CNN|2016-09-27|40|1015|44|1142|1|0|110|825|111|445|10|54|154|445
Atlanta|Douglas GA|CNN|2016-09-27|40|1030|44|405|1|0|54|28|115|05|48|44|48|84
Atlanta|Douglas GA|CNN|2016-09-27|40|1045|40|405|1|0|54|25|155|05|45|41|42|85
Atlanta|Douglas GA|CNN|2016-09-27|40|1100|40|505|1|0|14|45|25|15|45|41|45|45
Atlanta|Douglas GA|CNN|2016-09-27|40|1115|47|1154|5|1|28|115|28|102|5|15|105|155
Atlanta|Douglas GA|CNN|2016-09-27|40|1130|44|1554|5|11|115|112|128|102|5|15|105|155
Atlanta|Douglas GA|CNN|2016-09-27|40|1145|44|1054|5|11|115|112|128|115|5|15|155|155
Atlanta|Douglas GA|CNN|2016-09-27|40|1200|45|1054|5|11|015|512|128|184|5|15|555|555
Atlanta|Douglas GA|CNN|2016-09-27|40|1215|4|1142|1|0|110|825|111|445|10|54|154|445
Atlanta|Douglas GA|CNN|2016-09-27|40|1230|4|405|1|0|54|28|115|05|48|44|48|84
Atlanta|Douglas GA|CNN|2016-09-27|40|1245|0|405|1|0|54|25|155|05|45|41|42|85
Atlanta|Douglas GA|CNN|2016-09-27|40|1300|0|505|1|0|14|45|25|15|45|41|45|45
Atlanta|Douglas GA|CNN|2016-09-27|40|1315|5|1142|1|0|110|825|111|445|10|54|154|445
Atlanta|Douglas GA|CNN|2016-09-27|40|1330|6|405|1|0|54|28|115|05|48|44|48|84
Atlanta|Douglas GA|CNN|2016-09-27|40|1345|8|405|1|0|54|25|155|05|45|41|42|85
Atlanta|Douglas GA|CNN|2016-09-27|40|1400|2|505|1|0|14|45|25|15|45|41|45|45
Atlanta|Douglas GA|CNN|2016-09-27|40|1415|44|1154|5|1|28|115|28|102|5|15|105|155
Atlanta|Douglas GA|CNN|2016-09-27|40|1430|44|1554|5|11|115|112|128|102|5|15|105|155
Atlanta|Douglas GA|CNN|2016-09-27|40|1445|40|1054|5|11|115|112|128|115|5|15|155|155
Atlanta|Douglas GA|CNN|2016-09-27|40|1500|40|1054|5|11|015|512|128|184|5|15|555|555
Atlanta|Douglas GA|CNN|2016-09-27|40|1515|45|1142|1|0|110|825|111|445|10|54|154|445
Atlanta|Douglas GA|CNN|2016-09-27|40|1530|46|405|1|0|54|28|115|05|48|44|48|84
Atlanta|Douglas GA|CNN|2016-09-27|40|1545|4|405|1|0|54|25|155|05|45|41|42|85
Atlanta|Douglas GA|CNN|2016-09-27|40|1600|4|505|1|0|14|45|25|15|45|41|45|45
Atlanta|Douglas GA|CNN|2016-09-27|40|1615|0|1142|1|0|110|825|111|445|10|54|154|445
Atlanta|Douglas GA|CNN|2016-09-27|40|1630|0|405|1|0|54|28|115|05|48|44|48|84
Atlanta|Douglas GA|CNN|2016-09-27|40|1645|5|405|1|0|54|25|155|05|45|41|42|85
Atlanta|Douglas GA|CNN|2016-09-27|40|1700|6|505|1|0|14|45|25|15|45|41|45|45
Atlanta|Douglas GA|CNN|2016-09-27|40|1715|8|1154|5|1|28|115|28|102|5|15|105|155
Atlanta|Douglas GA|CNN|2016-09-27|40|1730|2|1554|5|11|115|112|128|102|5|15|105|155
Atlanta|Douglas GA|CNN|2016-09-27|40|1745|44|1054|5|11|115|112|128|115|5|15|155|155
Atlanta|Douglas GA|CNN|2016-09-27|40|1800|44|1054|5|11|015|512|128|184|5|15|555|555
Atlanta|Douglas GA|CNN|2016-09-27|40|1815|40|1142|1|0|110|825|111|445|10|54|154|445
Atlanta|Douglas GA|CNN|2016-09-27|40|1830|40|405|1|0|54|28|115|05|48|44|48|84
Atlanta|Douglas GA|CNN|2016-09-27|40|1845|45|405|1|0|54|25|155|05|45|41|42|85
Atlanta|Douglas GA|CNN|2016-09-27|40|1900|46|505|1|0|14|45|25|15|45|41|45|45
Atlanta|Douglas GA|CNN|2016-09-27|40|1915|40|1142|1|0|110|825|111|445|10|54|154|445
Atlanta|Douglas GA|CNN|2016-09-27|40|1930|40|405|1|0|54|28|115|05|48|44|48|84
Atlanta|Douglas GA|CNN|2016-09-27|40|1945|44|405|1|0|54|25|155|05|45|41|42|85
Atlanta|Douglas GA|CNN|2016-09-27|40|2000|44|505|1|0|14|45|25|15|45|41|45|45
Atlanta|Douglas GA|CNN|2016-09-27|40|2115|40|1154|5|1|28|115|28|102|5|15|105|155
Atlanta|Douglas GA|CNN|2016-09-27|40|2130|2|1554|5|11|115|112|128|102|5|15|105|155
Atlanta|Douglas GA|CNN|2016-09-27|40|2145|8|1054|5|11|115|112|128|115|5|15|155|155
Atlanta|Douglas GA|CNN|2016-09-27|40|2200|7|1054|5|11|015|512|128|184|5|15|555|555
Atlanta|Douglas GA|CNN|2016-09-27|40|2215|6|1142|1|0|110|825|111|445|10|54|154|445
Atlanta|Douglas GA|CNN|2016-09-27|40|2230|5|405|1|0|54|28|115|05|48|44|48|84
Atlanta|Douglas GA|CNN|2016-09-27|40|2245|0|405|1|0|54|25|155|05|45|41|42|85
Atlanta|Douglas GA|CNN|2016-09-27|40|2300|0|505|1|0|14|45|25|15|45|41|45|45
Atlanta|Douglas GA|CNN|2016-09-27|40|2315|4|1142|1|0|110|825|111|445|10|54|154|445
Atlanta|Douglas GA|CNN|2016-09-27|40|2330|4|405|1|0|54|28|115|05|48|44|48|84
Atlanta|Douglas GA|CNN|2016-09-27|40|2345|44|405|1|0|54|25|155|05|45|41|42|85
Atlanta|Douglas GA|CNN|2016-09-27|40|0000|44|505|1|0|14|45|25|15|45|41|45|45
Atlanta|Douglas GA|CNN|2016-09-28|40|0515|40|1056|4|0|28|104|28|142|5|14|145|145
Atlanta|Douglas GA|CNN|2016-09-28|40|0530|40|1556|4|10|114|102|128|142|5|14|045|145
Atlanta|Douglas GA|CNN|2016-09-28|40|0545|47|1456|4|10|114|102|128|115|5|14|045|055
Atlanta|Douglas GA|CNN|2016-09-28|40|0600|44|0456|4|10|414|502|128|187|5|14|545|555
Atlanta|Douglas GA|CNN|2016-09-28|40|0615|44|0172|1|4|014|824|101|675|14|56|056|674
Atlanta|Douglas GA|CNN|2016-09-28|40|0630|45|745|0|4|57|28|114|45|78|67|78|87
Atlanta|Douglas GA|CNN|2016-09-28|40|0645|4|744|0|4|57|24|144|44|75|60|72|84
Atlanta|Douglas GA|CNN|2016-09-28|40|0700|4|544|0|4|17|74|24|15|75|60|74|64
Atlanta|Douglas GA|CNN|2016-09-28|40|0715|0|1056|4|0|28|104|28|142|5|14|145|145
Atlanta|Douglas GA|CNN|2016-09-28|40|0730|0|1556|4|10|114|102|128|142|5|14|045|145
Atlanta|Douglas GA|CNN|2016-09-28|40|0745|5|1456|4|10|114|102|128|115|5|14|045|055
Atlanta|Douglas GA|CNN|2016-09-28|40|0800|6|0456|4|10|414|502|128|187|5|14|545|555
Atlanta|Douglas GA|CNN|2016-09-28|40|0815|8|0172|1|4|014|824|101|675|14|56|056|674
Atlanta|Douglas GA|CNN|2016-09-28|40|0830|2|745|0|4|57|28|114|45|78|67|78|87
Atlanta|Douglas GA|CNN|2016-09-28|40|0845|44|744|0|4|57|24|144|44|75|60|72|84
Atlanta|Douglas GA|CNN|2016-09-28|40|0900|44|544|0|4|17|74|24|15|75|60|74|64
Atlanta|Douglas GA|CNN|2016-09-28|40|0915|40|1056|4|0|28|104|28|142|5|14|145|145
Atlanta|Douglas GA|CNN|2016-09-28|40|0930|40|1556|4|10|114|102|128|142|5|14|045|145
Atlanta|Douglas GA|CNN|2016-09-28|40|0945|45|1456|4|10|114|102|128|115|5|14|045|055
Atlanta|Douglas GA|CNN|2016-09-28|40|1000|46|0456|4|10|414|502|128|187|5|14|545|555
Atlanta|Douglas GA|CNN|2016-09-28|40|1015|4|0172|1|4|014|824|101|675|14|56|056|674
Atlanta|Douglas GA|CNN|2016-09-28|40|1030|4|745|0|4|57|28|114|45|78|67|78|87
Atlanta|Douglas GA|CNN|2016-09-28|40|1045|0|744|0|4|57|24|144|44|75|60|72|84
Atlanta|Douglas GA|CNN|2016-09-28|40|1100|0|544|0|4|17|74|24|15|75|60|74|64
Atlanta|Douglas GA|CNN|2016-09-28|40|1115|5|1056|4|0|28|104|28|142|5|14|145|145
Atlanta|Douglas GA|CNN|2016-09-28|40|1130|6|1556|4|10|114|102|128|142|5|14|045|145
Atlanta|Douglas GA|CNN|2016-09-28|40|1145|8|1456|4|10|114|102|128|115|5|14|045|055
Atlanta|Douglas GA|CNN|2016-09-28|40|1200|2|0456|4|10|414|502|128|187|5|14|545|555
Atlanta|Douglas GA|CNN|2016-09-28|40|1215|44|0172|1|4|014|824|101|675|14|56|056|674
Atlanta|Douglas GA|CNN|2016-09-28|40|1230|44|745|0|4|57|28|114|45|78|67|78|87
Atlanta|Douglas GA|CNN|2016-09-28|40|1245|40|744|0|4|57|24|144|44|75|60|72|84
Atlanta|Douglas GA|CNN|2016-09-28|40|1300|40|544|0|4|17|74|24|15|75|60|74|64
Atlanta|Douglas GA|CNN|2016-09-28|40|1315|45|0172|1|4|014|824|101|675|14|56|056|674
Atlanta|Douglas GA|CNN|2016-09-28|40|1330|46|745|0|4|57|28|114|45|78|67|78|87
Atlanta|Douglas GA|CNN|2016-09-28|40|1345|40|744|0|4|57|24|144|44|75|60|72|84
Atlanta|Douglas GA|CNN|2016-09-28|40|1400|40|544|0|4|17|74|24|15|75|60|74|64
Atlanta|Douglas GA|CNN|2016-09-28|40|1415|44|1056|4|0|28|104|28|142|5|14|145|145
Atlanta|Douglas GA|CNN|2016-09-28|40|1430|44|1556|4|10|114|102|128|142|5|14|045|145
Atlanta|Douglas GA|CNN|2016-09-28|40|1445|40|1456|4|10|114|102|128|115|5|14|045|055
Atlanta|Douglas GA|CNN|2016-09-28|40|1500|2|0456|4|10|414|502|128|187|5|14|545|555
Atlanta|Douglas GA|CNN|2016-09-28|40|1515|8|0172|1|4|014|824|101|675|14|56|056|674
Atlanta|Douglas GA|CNN|2016-09-28|40|1530|7|745|0|4|57|28|114|45|78|67|78|87
Atlanta|Douglas GA|CNN|2016-09-28|40|1545|6|744|0|4|57|24|144|44|75|60|72|84
Atlanta|Douglas GA|CNN|2016-09-28|40|1600|5|544|0|4|17|74|24|15|75|60|74|64
Atlanta|Douglas GA|CNN|2016-09-28|40|1615|0|0172|1|4|014|824|101|675|14|56|056|674
Atlanta|Douglas GA|CNN|2016-09-28|40|1630|0|745|0|4|57|28|114|45|78|67|78|87
Atlanta|Douglas GA|CNN|2016-09-28|40|1645|4|744|0|4|57|24|144|44|75|60|72|84
Atlanta|Douglas GA|CNN|2016-09-28|40|1700|4|544|0|4|17|74|24|15|75|60|74|64
Atlanta|Douglas GA|CNN|2016-09-28|40|1715|44|1056|4|0|28|104|28|142|5|14|145|145
Atlanta|Douglas GA|CNN|2016-09-28|40|1730|44|1556|4|10|114|102|128|142|5|14|045|145
Atlanta|Douglas GA|CNN|2016-09-28|40|1745|40|1456|4|10|114|102|128|115|5|14|045|055
Atlanta|Douglas GA|CNN|2016-09-28|40|1800|40|0456|4|10|414|502|128|187|5|14|545|555
Atlanta|Douglas GA|CNN|2016-09-28|40|1815|47|0172|1|4|014|824|101|675|14|56|056|674
Atlanta|Douglas GA|CNN|2016-09-28|40|1830|44|745|0|4|57|28|114|45|78|67|78|87
Atlanta|Douglas GA|CNN|2016-09-28|40|1845|44|744|0|4|57|24|144|44|75|60|72|84
Atlanta|Douglas GA|CNN|2016-09-28|40|1900|45|544|0|4|17|74|24|15|75|60|74|64
Atlanta|Douglas GA|CNN|2016-09-28|40|1915|4|0172|1|4|014|824|101|675|14|56|056|674
Atlanta|Douglas GA|CNN|2016-09-28|40|1930|4|745|0|4|57|28|114|45|78|67|78|87
Atlanta|Douglas GA|CNN|2016-09-28|40|1945|0|744|0|4|57|24|144|44|75|60|72|84
Atlanta|Douglas GA|CNN|2016-09-28|40|2000|0|544|0|4|17|74|24|15|75|60|74|64
Atlanta|Douglas GA|CNN|2016-09-28|40|2115|5|1056|4|0|28|104|28|142|5|14|145|145
Atlanta|Douglas GA|CNN|2016-09-28|40|2130|6|1556|4|10|114|102|128|142|5|14|045|145
Atlanta|Douglas GA|CNN|2016-09-28|40|2145|8|1456|4|10|114|102|128|115|5|14|045|055
Atlanta|Douglas GA|CNN|2016-09-28|40|2200|2|0456|4|10|414|502|128|187|5|14|545|555
Atlanta|Douglas GA|CNN|2016-09-28|40|2215|44|0172|1|4|014|824|101|675|14|56|056|674
Atlanta|Douglas GA|CNN|2016-09-28|40|2230|44|745|0|4|57|28|114|45|78|67|78|87
Atlanta|Douglas GA|CNN|2016-09-28|40|2245|40|744|0|4|57|24|144|44|75|60|72|84
Atlanta|Douglas GA|CNN|2016-09-28|40|2300|40|544|0|4|17|74|24|15|75|60|74|64
Atlanta|Douglas GA|CNN|2016-09-28|40|2315|45|0172|1|4|014|824|101|675|14|56|056|674
Atlanta|Douglas GA|CNN|2016-09-28|40|2330|46|745|0|4|57|28|114|45|78|67|78|87
Atlanta|Douglas GA|CNN|2016-09-28|40|2345|4|744|0|4|57|24|144|44|75|60|72|84
Atlanta|Douglas GA|CNN|2016-09-28|40|0000|4|544|0|4|17|74|24|15|75|60|74|64
Atlanta|Douglas GA|CNN|2016-09-29|40|0515|0|0052|4|0|25|004|25|142|5|14|045|145
Atlanta|Douglas GA|CNN|2016-09-29|40|0530|0|0552|4|00|014|002|025|142|5|14|045|145
Atlanta|Douglas GA|CNN|2016-09-29|40|0545|5|0452|4|00|014|002|025|115|5|14|045|055
Atlanta|Douglas GA|CNN|2016-09-29|40|0600|6|0452|4|00|414|502|025|157|5|14|545|555
Atlanta|Douglas GA|CNN|2016-09-29|40|0615|8|0072|0|4|014|524|001|275|14|52|052|274
Atlanta|Douglas GA|CNN|2016-09-29|40|0630|2|745|0|4|57|25|004|45|75|27|75|57
Atlanta|Douglas GA|CNN|2016-09-29|40|0645|44|744|0|4|57|24|044|44|75|20|72|54
Atlanta|Douglas GA|CNN|2016-09-29|40|0700|44|544|0|4|17|74|24|15|75|20|74|24
Atlanta|Douglas GA|CNN|2016-09-29|40|0715|40|0052|4|0|25|004|25|142|5|14|045|145
Atlanta|Douglas GA|CNN|2016-09-29|40|0730|40|0552|4|00|014|002|025|142|5|14|045|145
Atlanta|Douglas GA|CNN|2016-09-29|40|0745|45|0452|4|00|014|002|025|115|5|14|045|055
Atlanta|Douglas GA|CNN|2016-09-29|40|0800|46|0452|4|00|414|502|025|157|5|14|545|555
Atlanta|Douglas GA|CNN|2016-09-29|40|0815|40|0072|0|4|014|524|001|275|14|52|052|274
Atlanta|Douglas GA|CNN|2016-09-29|40|0830|40|745|0|4|57|25|004|45|75|27|75|57
Atlanta|Douglas GA|CNN|2016-09-29|40|0845|44|744|0|4|57|24|044|44|75|20|72|54
Atlanta|Douglas GA|CNN|2016-09-29|40|0900|44|544|0|4|17|74|24|15|75|20|74|24
Atlanta|Douglas GA|CNN|2016-09-29|40|0915|40|0052|4|0|25|004|25|142|5|14|045|145
Atlanta|Douglas GA|CNN|2016-09-29|40|0930|2|0552|4|00|014|002|025|142|5|14|045|145
Atlanta|Douglas GA|CNN|2016-09-29|40|0945|8|0452|4|00|014|002|025|115|5|14|045|055
Atlanta|Douglas GA|CNN|2016-09-29|40|1000|7|0452|4|00|414|502|025|157|5|14|545|555
Atlanta|Douglas GA|CNN|2016-09-29|40|1015|6|0072|0|4|014|524|001|275|14|52|052|274
Atlanta|Douglas GA|CNN|2016-09-29|40|1030|5|745|0|4|57|25|004|45|75|27|75|57
Atlanta|Douglas GA|CNN|2016-09-29|40|1045|0|744|0|4|57|24|044|44|75|20|72|54
Atlanta|Douglas GA|CNN|2016-09-29|40|1100|0|544|0|4|17|74|24|15|75|20|74|24
Atlanta|Douglas GA|CNN|2016-09-29|40|1115|4|0052|4|0|25|004|25|142|5|14|045|145
Atlanta|Douglas GA|CNN|2016-09-29|40|1130|4|0552|4|00|014|002|025|142|5|14|045|145
Atlanta|Douglas GA|CNN|2016-09-29|40|1145|44|0452|4|00|014|002|025|115|5|14|045|055
Atlanta|Douglas GA|CNN|2016-09-29|40|1200|44|0452|4|00|414|502|025|157|5|14|545|555
Atlanta|Douglas GA|CNN|2016-09-29|40|1215|40|0072|0|4|014|524|001|275|14|52|052|274
Atlanta|Douglas GA|CNN|2016-09-29|40|1230|40|745|0|4|57|25|004|45|75|27|75|57
Atlanta|Douglas GA|CNN|2016-09-29|40|1245|47|744|0|4|57|24|044|44|75|20|72|54
Atlanta|Douglas GA|CNN|2016-09-29|40|1300|44|544|0|4|17|74|24|15|75|20|74|24
Atlanta|Douglas GA|CNN|2016-09-29|40|1315|44|0072|0|4|014|524|001|275|14|52|052|274
Atlanta|Douglas GA|CNN|2016-09-29|40|1330|45|745|0|4|57|25|004|45|75|27|75|57
Atlanta|Douglas GA|CNN|2016-09-29|40|1345|4|744|0|4|57|24|044|44|75|20|72|54
Atlanta|Douglas GA|CNN|2016-09-29|40|1400|4|544|0|4|17|74|24|15|75|20|74|24
Atlanta|Douglas GA|CNN|2016-09-29|40|1415|0|0052|4|0|25|004|25|142|5|14|045|145
Atlanta|Douglas GA|CNN|2016-09-29|40|1430|0|0552|4|00|014|002|025|142|5|14|045|145
Atlanta|Douglas GA|CNN|2016-09-29|40|1445|5|0452|4|00|014|002|025|115|5|14|045|055
Atlanta|Douglas GA|CNN|2016-09-29|40|1500|6|0452|4|00|414|502|025|157|5|14|545|555
Atlanta|Douglas GA|CNN|2016-09-29|40|1515|8|0072|0|4|014|524|001|275|14|52|052|274
