market|ZoneName|network|broadcastday|broadcastweek|quarterhrcode|CostPer2KHHImp|HHImp|C25Imp|C611Imp|M1220Imp|M2134Imp|M3454Imp|M55PlusImp|W1220Imp|W2134Imp|W3454Imp|W55PlusImp
Atlanta|Clayton GA|CNN|2016-09-26|40|1545|22|435|8|3|54|95|155|35|45|28|49|75
Atlanta|Clayton GA|CNN|2016-09-26|40|1600|22|535|8|3|14|45|95|15|45|28|45|25
Atlanta|Clayton GA|CNN|2016-09-26|40|1615|23|8149|1|3|813|795|181|245|13|52|852|245
Atlanta|Clayton GA|CNN|2016-09-26|40|1630|23|435|8|3|54|97|115|35|47|24|47|74
Atlanta|Clayton GA|CNN|2016-09-26|40|1645|27|435|8|3|54|95|155|35|45|28|49|75
Atlanta|Clayton GA|CNN|2016-09-26|40|1700|22|535|8|3|14|45|95|15|45|28|45|25
Atlanta|Clayton GA|CNN|2016-09-26|40|1715|22|1852|5|8|97|185|97|139|5|15|135|155
Atlanta|Clayton GA|CNN|2016-09-26|40|1730|25|1552|5|18|115|189|197|139|5|15|835|155
Atlanta|Clayton GA|CNN|2016-09-26|40|1745|2|1352|5|18|115|189|197|115|5|15|855|855
Atlanta|Clayton GA|CNN|2016-09-26|40|1800|2|8352|5|18|315|589|197|174|5|15|555|555
Atlanta|Clayton GA|CNN|2016-09-26|40|1815|3|8149|1|3|813|795|181|245|13|52|852|245
Atlanta|Clayton GA|CNN|2016-09-26|40|1830|3|435|8|3|54|97|115|35|47|24|47|74
Atlanta|Clayton GA|CNN|2016-09-26|40|1845|5|435|8|3|54|95|155|35|45|28|49|75
Atlanta|Clayton GA|CNN|2016-09-26|40|1900|6|535|8|3|14|45|95|15|45|28|45|25
Atlanta|Clayton GA|CNN|2016-09-26|40|1915|8|8149|1|3|813|795|181|245|13|52|852|245
Atlanta|Clayton GA|CNN|2016-09-26|40|1930|9|435|8|3|54|97|115|35|47|24|47|74
Atlanta|Clayton GA|CNN|2016-09-26|40|1945|22|435|8|3|54|95|155|35|45|28|49|75
Atlanta|Clayton GA|CNN|2016-09-26|40|2000|22|535|8|3|14|45|95|15|45|28|45|25
Atlanta|Clayton GA|CNN|2016-09-26|40|2115|23|1852|5|8|97|185|97|139|5|15|135|155
Atlanta|Clayton GA|CNN|2016-09-26|40|2130|23|1552|5|18|115|189|197|139|5|15|835|155
Atlanta|Clayton GA|CNN|2016-09-26|40|2145|25|1352|5|18|115|189|197|115|5|15|855|855
Atlanta|Clayton GA|CNN|2016-09-26|40|2200|26|8352|5|18|315|589|197|174|5|15|555|555
Atlanta|Clayton GA|CNN|2016-09-26|40|2215|2|8149|1|3|813|795|181|245|13|52|852|245
Atlanta|Clayton GA|CNN|2016-09-26|40|2230|2|435|8|3|54|97|115|35|47|24|47|74
Atlanta|Clayton GA|CNN|2016-09-26|40|2245|3|435|8|3|54|95|155|35|45|28|49|75
Atlanta|Clayton GA|CNN|2016-09-26|40|2300|3|535|8|3|14|45|95|15|45|28|45|25
Atlanta|Clayton GA|CNN|2016-09-26|40|2315|5|8149|1|3|813|795|181|245|13|52|852|245
Atlanta|Clayton GA|CNN|2016-09-26|40|2330|6|435|8|3|54|97|115|35|47|24|47|74
Atlanta|Clayton GA|CNN|2016-09-26|40|2345|8|435|8|3|54|95|155|35|45|28|49|75
Atlanta|Clayton GA|CNN|2016-09-26|40|0000|9|535|8|3|14|45|95|15|45|28|45|25
Atlanta|Clayton GA|CNN|2016-09-27|40|0515|22|1152|5|1|98|115|98|139|5|15|135|155
Atlanta|Clayton GA|CNN|2016-09-27|40|0530|22|1552|5|11|115|119|198|139|5|15|135|155
Atlanta|Clayton GA|CNN|2016-09-27|40|0545|23|1352|5|11|115|119|198|115|5|15|155|155
Atlanta|Clayton GA|CNN|2016-09-27|40|0600|23|1352|5|11|315|519|198|184|5|15|555|555
Atlanta|Clayton GA|CNN|2016-09-27|40|0615|25|1149|1|3|113|895|111|245|13|52|152|245
Atlanta|Clayton GA|CNN|2016-09-27|40|0630|26|435|1|3|54|98|115|35|48|24|48|84
Atlanta|Clayton GA|CNN|2016-09-27|40|0645|23|435|1|3|54|95|155|35|45|21|49|85
Atlanta|Clayton GA|CNN|2016-09-27|40|0700|23|535|1|3|14|45|95|15|45|21|45|25
Atlanta|Clayton GA|CNN|2016-09-27|40|0715|22|1152|5|1|98|115|98|139|5|15|135|155
Atlanta|Clayton GA|CNN|2016-09-27|40|0730|22|1552|5|11|115|119|198|139|5|15|135|155
Atlanta|Clayton GA|CNN|2016-09-27|40|0745|20|1352|5|11|115|119|198|115|5|15|155|155
Atlanta|Clayton GA|CNN|2016-09-27|40|0800|9|1352|5|11|315|519|198|184|5|15|555|555
Atlanta|Clayton GA|CNN|2016-09-27|40|0815|8|1149|1|3|113|895|111|245|13|52|152|245
Atlanta|Clayton GA|CNN|2016-09-27|40|0830|7|435|1|3|54|98|115|35|48|24|48|84
Atlanta|Clayton GA|CNN|2016-09-27|40|0845|6|435|1|3|54|95|155|35|45|21|49|85
Atlanta|Clayton GA|CNN|2016-09-27|40|0900|5|535|1|3|14|45|95|15|45|21|45|25
Atlanta|Clayton GA|CNN|2016-09-27|40|0915|3|1152|5|1|98|115|98|139|5|15|135|155
Atlanta|Clayton GA|CNN|2016-09-27|40|0930|3|1552|5|11|115|119|198|139|5|15|135|155
Atlanta|Clayton GA|CNN|2016-09-27|40|0945|2|1352|5|11|115|119|198|115|5|15|155|155
Atlanta|Clayton GA|CNN|2016-09-27|40|1000|2|1352|5|11|315|519|198|184|5|15|555|555
Atlanta|Clayton GA|CNN|2016-09-27|40|1015|22|1149|1|3|113|895|111|245|13|52|152|245
Atlanta|Clayton GA|CNN|2016-09-27|40|1030|22|435|1|3|54|98|115|35|48|24|48|84
Atlanta|Clayton GA|CNN|2016-09-27|40|1045|23|435|1|3|54|95|155|35|45|21|49|85
Atlanta|Clayton GA|CNN|2016-09-27|40|1100|23|535|1|3|14|45|95|15|45|21|45|25
Atlanta|Clayton GA|CNN|2016-09-27|40|1115|27|1152|5|1|98|115|98|139|5|15|135|155
Atlanta|Clayton GA|CNN|2016-09-27|40|1130|22|1552|5|11|115|119|198|139|5|15|135|155
Atlanta|Clayton GA|CNN|2016-09-27|40|1145|22|1352|5|11|115|119|198|115|5|15|155|155
Atlanta|Clayton GA|CNN|2016-09-27|40|1200|25|1352|5|11|315|519|198|184|5|15|555|555
Atlanta|Clayton GA|CNN|2016-09-27|40|1215|2|1149|1|3|113|895|111|245|13|52|152|245
Atlanta|Clayton GA|CNN|2016-09-27|40|1230|2|435|1|3|54|98|115|35|48|24|48|84
Atlanta|Clayton GA|CNN|2016-09-27|40|1245|3|435|1|3|54|95|155|35|45|21|49|85
Atlanta|Clayton GA|CNN|2016-09-27|40|1300|3|535|1|3|14|45|95|15|45|21|45|25
Atlanta|Clayton GA|CNN|2016-09-27|40|1315|5|1149|1|3|113|895|111|245|13|52|152|245
Atlanta|Clayton GA|CNN|2016-09-27|40|1330|6|435|1|3|54|98|115|35|48|24|48|84
Atlanta|Clayton GA|CNN|2016-09-27|40|1345|8|435|1|3|54|95|155|35|45|21|49|85
Atlanta|Clayton GA|CNN|2016-09-27|40|1400|9|535|1|3|14|45|95|15|45|21|45|25
Atlanta|Clayton GA|CNN|2016-09-27|40|1415|22|1152|5|1|98|115|98|139|5|15|135|155
Atlanta|Clayton GA|CNN|2016-09-27|40|1430|22|1552|5|11|115|119|198|139|5|15|135|155
Atlanta|Clayton GA|CNN|2016-09-27|40|1445|23|1352|5|11|115|119|198|115|5|15|155|155
Atlanta|Clayton GA|CNN|2016-09-27|40|1500|23|1352|5|11|315|519|198|184|5|15|555|555
Atlanta|Clayton GA|CNN|2016-09-27|40|1515|25|1149|1|3|113|895|111|245|13|52|152|245
Atlanta|Clayton GA|CNN|2016-09-27|40|1530|26|435|1|3|54|98|115|35|48|24|48|84
Atlanta|Clayton GA|CNN|2016-09-27|40|1545|2|435|1|3|54|95|155|35|45|21|49|85
Atlanta|Clayton GA|CNN|2016-09-27|40|1600|2|535|1|3|14|45|95|15|45|21|45|25
Atlanta|Clayton GA|CNN|2016-09-27|40|1615|3|1149|1|3|113|895|111|245|13|52|152|245
Atlanta|Clayton GA|CNN|2016-09-27|40|1630|3|435|1|3|54|98|115|35|48|24|48|84
Atlanta|Clayton GA|CNN|2016-09-27|40|1645|5|435|1|3|54|95|155|35|45|21|49|85
Atlanta|Clayton GA|CNN|2016-09-27|40|1700|6|535|1|3|14|45|95|15|45|21|45|25
Atlanta|Clayton GA|CNN|2016-09-27|40|1715|8|1152|5|1|98|115|98|139|5|15|135|155
Atlanta|Clayton GA|CNN|2016-09-27|40|1730|9|1552|5|11|115|119|198|139|5|15|135|155
Atlanta|Clayton GA|CNN|2016-09-27|40|1745|22|1352|5|11|115|119|198|115|5|15|155|155
Atlanta|Clayton GA|CNN|2016-09-27|40|1800|22|1352|5|11|315|519|198|184|5|15|555|555
Atlanta|Clayton GA|CNN|2016-09-27|40|1815|23|1149|1|3|113|895|111|245|13|52|152|245
Atlanta|Clayton GA|CNN|2016-09-27|40|1830|23|435|1|3|54|98|115|35|48|24|48|84
Atlanta|Clayton GA|CNN|2016-09-27|40|1845|25|435|1|3|54|95|155|35|45|21|49|85
Atlanta|Clayton GA|CNN|2016-09-27|40|1900|26|535|1|3|14|45|95|15|45|21|45|25
Atlanta|Clayton GA|CNN|2016-09-27|40|1915|23|1149|1|3|113|895|111|245|13|52|152|245
Atlanta|Clayton GA|CNN|2016-09-27|40|1930|23|435|1|3|54|98|115|35|48|24|48|84
Atlanta|Clayton GA|CNN|2016-09-27|40|1945|22|435|1|3|54|95|155|35|45|21|49|85
Atlanta|Clayton GA|CNN|2016-09-27|40|2000|22|535|1|3|14|45|95|15|45|21|45|25
Atlanta|Clayton GA|CNN|2016-09-27|40|2115|20|1152|5|1|98|115|98|139|5|15|135|155
Atlanta|Clayton GA|CNN|2016-09-27|40|2130|9|1552|5|11|115|119|198|139|5|15|135|155
Atlanta|Clayton GA|CNN|2016-09-27|40|2145|8|1352|5|11|115|119|198|115|5|15|155|155
Atlanta|Clayton GA|CNN|2016-09-27|40|2200|7|1352|5|11|315|519|198|184|5|15|555|555
Atlanta|Clayton GA|CNN|2016-09-27|40|2215|6|1149|1|3|113|895|111|245|13|52|152|245
Atlanta|Clayton GA|CNN|2016-09-27|40|2230|5|435|1|3|54|98|115|35|48|24|48|84
Atlanta|Clayton GA|CNN|2016-09-27|40|2245|3|435|1|3|54|95|155|35|45|21|49|85
Atlanta|Clayton GA|CNN|2016-09-27|40|2300|3|535|1|3|14|45|95|15|45|21|45|25
Atlanta|Clayton GA|CNN|2016-09-27|40|2315|2|1149|1|3|113|895|111|245|13|52|152|245
Atlanta|Clayton GA|CNN|2016-09-27|40|2330|2|435|1|3|54|98|115|35|48|24|48|84
Atlanta|Clayton GA|CNN|2016-09-27|40|2345|22|435|1|3|54|95|155|35|45|21|49|85
Atlanta|Clayton GA|CNN|2016-09-27|40|0000|22|535|1|3|14|45|95|15|45|21|45|25
Atlanta|Clayton GA|CNN|2016-09-28|40|0515|23|1356|2|3|98|132|98|149|5|12|145|125
Atlanta|Clayton GA|CNN|2016-09-28|40|0530|23|1556|2|13|112|139|198|149|5|12|345|125
Atlanta|Clayton GA|CNN|2016-09-28|40|0545|27|1456|2|13|112|139|198|115|5|12|325|355
Atlanta|Clayton GA|CNN|2016-09-28|40|0600|22|3456|2|13|412|539|198|187|5|12|525|555
Atlanta|Clayton GA|CNN|2016-09-28|40|0615|22|3179|1|4|314|892|131|675|14|56|356|672
Atlanta|Clayton GA|CNN|2016-09-28|40|0630|25|745|3|4|57|98|112|45|78|67|78|87
Atlanta|Clayton GA|CNN|2016-09-28|40|0645|2|742|3|4|57|92|122|42|75|63|79|82
Atlanta|Clayton GA|CNN|2016-09-28|40|0700|2|542|3|4|17|72|92|15|75|63|72|62
Atlanta|Clayton GA|CNN|2016-09-28|40|0715|3|1356|2|3|98|132|98|149|5|12|145|125
Atlanta|Clayton GA|CNN|2016-09-28|40|0730|3|1556|2|13|112|139|198|149|5|12|345|125
Atlanta|Clayton GA|CNN|2016-09-28|40|0745|5|1456|2|13|112|139|198|115|5|12|325|355
Atlanta|Clayton GA|CNN|2016-09-28|40|0800|6|3456|2|13|412|539|198|187|5|12|525|555
Atlanta|Clayton GA|CNN|2016-09-28|40|0815|8|3179|1|4|314|892|131|675|14|56|356|672
Atlanta|Clayton GA|CNN|2016-09-28|40|0830|9|745|3|4|57|98|112|45|78|67|78|87
Atlanta|Clayton GA|CNN|2016-09-28|40|0845|22|742|3|4|57|92|122|42|75|63|79|82
Atlanta|Clayton GA|CNN|2016-09-28|40|0900|22|542|3|4|17|72|92|15|75|63|72|62
Atlanta|Clayton GA|CNN|2016-09-28|40|0915|23|1356|2|3|98|132|98|149|5|12|145|125
Atlanta|Clayton GA|CNN|2016-09-28|40|0930|23|1556|2|13|112|139|198|149|5|12|345|125
Atlanta|Clayton GA|CNN|2016-09-28|40|0945|25|1456|2|13|112|139|198|115|5|12|325|355
Atlanta|Clayton GA|CNN|2016-09-28|40|1000|26|3456|2|13|412|539|198|187|5|12|525|555
Atlanta|Clayton GA|CNN|2016-09-28|40|1015|2|3179|1|4|314|892|131|675|14|56|356|672
Atlanta|Clayton GA|CNN|2016-09-28|40|1030|2|745|3|4|57|98|112|45|78|67|78|87
Atlanta|Clayton GA|CNN|2016-09-28|40|1045|3|742|3|4|57|92|122|42|75|63|79|82
Atlanta|Clayton GA|CNN|2016-09-28|40|1100|3|542|3|4|17|72|92|15|75|63|72|62
Atlanta|Clayton GA|CNN|2016-09-28|40|1115|5|1356|2|3|98|132|98|149|5|12|145|125
Atlanta|Clayton GA|CNN|2016-09-28|40|1130|6|1556|2|13|112|139|198|149|5|12|345|125
Atlanta|Clayton GA|CNN|2016-09-28|40|1145|8|1456|2|13|112|139|198|115|5|12|325|355
Atlanta|Clayton GA|CNN|2016-09-28|40|1200|9|3456|2|13|412|539|198|187|5|12|525|555
Atlanta|Clayton GA|CNN|2016-09-28|40|1215|22|3179|1|4|314|892|131|675|14|56|356|672
Atlanta|Clayton GA|CNN|2016-09-28|40|1230|22|745|3|4|57|98|112|45|78|67|78|87
Atlanta|Clayton GA|CNN|2016-09-28|40|1245|23|742|3|4|57|92|122|42|75|63|79|82
Atlanta|Clayton GA|CNN|2016-09-28|40|1300|23|542|3|4|17|72|92|15|75|63|72|62
Atlanta|Clayton GA|CNN|2016-09-28|40|1315|25|3179|1|4|314|892|131|675|14|56|356|672
Atlanta|Clayton GA|CNN|2016-09-28|40|1330|26|745|3|4|57|98|112|45|78|67|78|87
Atlanta|Clayton GA|CNN|2016-09-28|40|1345|23|742|3|4|57|92|122|42|75|63|79|82
Atlanta|Clayton GA|CNN|2016-09-28|40|1400|23|542|3|4|17|72|92|15|75|63|72|62
Atlanta|Clayton GA|CNN|2016-09-28|40|1415|22|1356|2|3|98|132|98|149|5|12|145|125
Atlanta|Clayton GA|CNN|2016-09-28|40|1430|22|1556|2|13|112|139|198|149|5|12|345|125
Atlanta|Clayton GA|CNN|2016-09-28|40|1445|20|1456|2|13|112|139|198|115|5|12|325|355
Atlanta|Clayton GA|CNN|2016-09-28|40|1500|9|3456|2|13|412|539|198|187|5|12|525|555
Atlanta|Clayton GA|CNN|2016-09-28|40|1515|8|3179|1|4|314|892|131|675|14|56|356|672
Atlanta|Clayton GA|CNN|2016-09-28|40|1530|7|745|3|4|57|98|112|45|78|67|78|87
Atlanta|Clayton GA|CNN|2016-09-28|40|1545|6|742|3|4|57|92|122|42|75|63|79|82
Atlanta|Clayton GA|CNN|2016-09-28|40|1600|5|542|3|4|17|72|92|15|75|63|72|62
Atlanta|Clayton GA|CNN|2016-09-28|40|1615|3|3179|1|4|314|892|131|675|14|56|356|672
Atlanta|Clayton GA|CNN|2016-09-28|40|1630|3|745|3|4|57|98|112|45|78|67|78|87
Atlanta|Clayton GA|CNN|2016-09-28|40|1645|2|742|3|4|57|92|122|42|75|63|79|82
Atlanta|Clayton GA|CNN|2016-09-28|40|1700|2|542|3|4|17|72|92|15|75|63|72|62
Atlanta|Clayton GA|CNN|2016-09-28|40|1715|22|1356|2|3|98|132|98|149|5|12|145|125
Atlanta|Clayton GA|CNN|2016-09-28|40|1730|22|1556|2|13|112|139|198|149|5|12|345|125
Atlanta|Clayton GA|CNN|2016-09-28|40|1745|23|1456|2|13|112|139|198|115|5|12|325|355
Atlanta|Clayton GA|CNN|2016-09-28|40|1800|23|3456|2|13|412|539|198|187|5|12|525|555
Atlanta|Clayton GA|CNN|2016-09-28|40|1815|27|3179|1|4|314|892|131|675|14|56|356|672
Atlanta|Clayton GA|CNN|2016-09-28|40|1830|22|745|3|4|57|98|112|45|78|67|78|87
Atlanta|Clayton GA|CNN|2016-09-28|40|1845|22|742|3|4|57|92|122|42|75|63|79|82
Atlanta|Clayton GA|CNN|2016-09-28|40|1900|25|542|3|4|17|72|92|15|75|63|72|62
Atlanta|Clayton GA|CNN|2016-09-28|40|1915|2|3179|1|4|314|892|131|675|14|56|356|672
Atlanta|Clayton GA|CNN|2016-09-28|40|1930|2|745|3|4|57|98|112|45|78|67|78|87
Atlanta|Clayton GA|CNN|2016-09-28|40|1945|3|742|3|4|57|92|122|42|75|63|79|82
Atlanta|Clayton GA|CNN|2016-09-28|40|2000|3|542|3|4|17|72|92|15|75|63|72|62
Atlanta|Clayton GA|CNN|2016-09-28|40|2115|5|1356|2|3|98|132|98|149|5|12|145|125
Atlanta|Clayton GA|CNN|2016-09-28|40|2130|6|1556|2|13|112|139|198|149|5|12|345|125
Atlanta|Clayton GA|CNN|2016-09-28|40|2145|8|1456|2|13|112|139|198|115|5|12|325|355
Atlanta|Clayton GA|CNN|2016-09-28|40|2200|9|3456|2|13|412|539|198|187|5|12|525|555
Atlanta|Clayton GA|CNN|2016-09-28|40|2215|22|3179|1|4|314|892|131|675|14|56|356|672
Atlanta|Clayton GA|CNN|2016-09-28|40|2230|22|745|3|4|57|98|112|45|78|67|78|87
Atlanta|Clayton GA|CNN|2016-09-28|40|2245|23|742|3|4|57|92|122|42|75|63|79|82
Atlanta|Clayton GA|CNN|2016-09-28|40|2300|23|542|3|4|17|72|92|15|75|63|72|62
Atlanta|Clayton GA|CNN|2016-09-28|40|2315|25|3179|1|4|314|892|131|675|14|56|356|672
Atlanta|Clayton GA|CNN|2016-09-28|40|2330|26|745|3|4|57|98|112|45|78|67|78|87
Atlanta|Clayton GA|CNN|2016-09-28|40|2345|2|742|3|4|57|92|122|42|75|63|79|82
Atlanta|Clayton GA|CNN|2016-09-28|40|0000|2|542|3|4|17|72|92|15|75|63|72|62
Atlanta|Clayton GA|CNN|2016-09-29|40|0515|3|3359|2|3|95|332|95|149|5|12|345|125
Atlanta|Clayton GA|CNN|2016-09-29|40|0530|3|3559|2|33|312|339|395|149|5|12|345|125
Atlanta|Clayton GA|CNN|2016-09-29|40|0545|5|3459|2|33|312|339|395|115|5|12|325|355
Atlanta|Clayton GA|CNN|2016-09-29|40|0600|6|3459|2|33|412|539|395|157|5|12|525|555
Atlanta|Clayton GA|CNN|2016-09-29|40|0615|8|3379|3|4|314|592|331|975|14|59|359|972
Atlanta|Clayton GA|CNN|2016-09-29|40|0630|9|745|3|4|57|95|332|45|75|97|75|57
Atlanta|Clayton GA|CNN|2016-09-29|40|0645|22|742|3|4|57|92|322|42|75|93|79|52
Atlanta|Clayton GA|CNN|2016-09-29|40|0700|22|542|3|4|17|72|92|15|75|93|72|92
Atlanta|Clayton GA|CNN|2016-09-29|40|0715|23|3359|2|3|95|332|95|149|5|12|345|125
Atlanta|Clayton GA|CNN|2016-09-29|40|0730|23|3559|2|33|312|339|395|149|5|12|345|125
Atlanta|Clayton GA|CNN|2016-09-29|40|0745|25|3459|2|33|312|339|395|115|5|12|325|355
Atlanta|Clayton GA|CNN|2016-09-29|40|0800|26|3459|2|33|412|539|395|157|5|12|525|555
Atlanta|Clayton GA|CNN|2016-09-29|40|0815|23|3379|3|4|314|592|331|975|14|59|359|972
Atlanta|Clayton GA|CNN|2016-09-29|40|0830|23|745|3|4|57|95|332|45|75|97|75|57
Atlanta|Clayton GA|CNN|2016-09-29|40|0845|22|742|3|4|57|92|322|42|75|93|79|52
Atlanta|Clayton GA|CNN|2016-09-29|40|0900|22|542|3|4|17|72|92|15|75|93|72|92
Atlanta|Clayton GA|CNN|2016-09-29|40|0915|20|3359|2|3|95|332|95|149|5|12|345|125
Atlanta|Clayton GA|CNN|2016-09-29|40|0930|9|3559|2|33|312|339|395|149|5|12|345|125
Atlanta|Clayton GA|CNN|2016-09-29|40|0945|8|3459|2|33|312|339|395|115|5|12|325|355
Atlanta|Clayton GA|CNN|2016-09-29|40|1000|7|3459|2|33|412|539|395|157|5|12|525|555
Atlanta|Clayton GA|CNN|2016-09-29|40|1015|6|3379|3|4|314|592|331|975|14|59|359|972
Atlanta|Clayton GA|CNN|2016-09-29|40|1030|5|745|3|4|57|95|332|45|75|97|75|57
Atlanta|Clayton GA|CNN|2016-09-29|40|1045|3|742|3|4|57|92|322|42|75|93|79|52
Atlanta|Clayton GA|CNN|2016-09-29|40|1100|3|542|3|4|17|72|92|15|75|93|72|92
Atlanta|Clayton GA|CNN|2016-09-29|40|1115|2|3359|2|3|95|332|95|149|5|12|345|125
Atlanta|Clayton GA|CNN|2016-09-29|40|1130|2|3559|2|33|312|339|395|149|5|12|345|125
Atlanta|Clayton GA|CNN|2016-09-29|40|1145|22|3459|2|33|312|339|395|115|5|12|325|355
Atlanta|Clayton GA|CNN|2016-09-29|40|1200|22|3459|2|33|412|539|395|157|5|12|525|555
Atlanta|Clayton GA|CNN|2016-09-29|40|1215|23|3379|3|4|314|592|331|975|14|59|359|972
Atlanta|Clayton GA|CNN|2016-09-29|40|1230|23|745|3|4|57|95|332|45|75|97|75|57
Atlanta|Clayton GA|CNN|2016-09-29|40|1245|27|742|3|4|57|92|322|42|75|93|79|52
Atlanta|Clayton GA|CNN|2016-09-29|40|1300|22|542|3|4|17|72|92|15|75|93|72|92
Atlanta|Clayton GA|CNN|2016-09-29|40|1315|22|3379|3|4|314|592|331|975|14|59|359|972
Atlanta|Clayton GA|CNN|2016-09-29|40|1330|25|745|3|4|57|95|332|45|75|97|75|57
Atlanta|Clayton GA|CNN|2016-09-29|40|1345|2|742|3|4|57|92|322|42|75|93|79|52
Atlanta|Clayton GA|CNN|2016-09-29|40|1400|2|542|3|4|17|72|92|15|75|93|72|92
Atlanta|Clayton GA|CNN|2016-09-29|40|1415|3|3359|2|3|95|332|95|149|5|12|345|125
Atlanta|Clayton GA|CNN|2016-09-29|40|1430|3|3559|2|33|312|339|395|149|5|12|345|125
Atlanta|Clayton GA|CNN|2016-09-29|40|1445|5|3459|2|33|312|339|395|115|5|12|325|355
Atlanta|Clayton GA|CNN|2016-09-29|40|1500|6|3459|2|33|412|539|395|157|5|12|525|555
Atlanta|Clayton GA|CNN|2016-09-29|40|1515|8|3379|3|4|314|592|331|975|14|59|359|972
